precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"GHEORGHE VLAD-DAN-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL ROMÂNIA MARE-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL PATRIOȚILOR-voturi","ALIANȚA AUR-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi"
32,"SATU MARE","SCOALA COCA",158,CĂLINEŞTI-OAŞ,137229,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:21:17",887,887,0,428,420,0,8,950,522,373,55,17,14,28,2,6,6,6,14,4,2,6,1,5,100,161,1
32,"SATU MARE","ŞCOALA CU CLASELE I-IV",251,"ORAŞU NOU",138351,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:52:55",159,141,18,96,78,0,18,115,20,90,5,0,3,0,0,19,1,0,0,1,0,1,0,0,11,47,7
32,"SATU MARE","ŞCOALA CU CLASELE I-IV",153,BOGDAND,137130,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:35:57",560,560,0,291,267,0,24,600,309,271,20,0,1,1,0,236,0,0,0,0,0,0,0,0,12,20,1
32,"SATU MARE","SCOALA CU CLASELE I-IV CRUCISOR",184,CRUCIŞOR,137504,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:46:06",463,463,0,365,324,0,41,510,145,329,36,5,16,11,7,20,1,4,6,3,8,5,1,5,65,172,0
32,"SATU MARE","SCOALA CU CLASELE I-IV MARIUS",326,"VALEA VINULUI",139287,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:36:13",176,176,0,122,97,0,25,208,86,116,6,2,15,3,0,2,0,1,0,2,0,0,0,0,30,61,0
32,"SATU MARE","SCOALA CU CLASELE I-IV PELISOR",225,LAZURI,137960,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:32:48",246,246,0,180,162,0,18,285,105,167,13,0,1,1,0,153,0,1,0,0,0,0,1,0,1,9,0
32,"SATU MARE","SCOALA CU CLASELE I-IV ROSIORI",327,"VALEA VINULUI",139287,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:40:45",315,314,1,196,177,0,19,350,154,186,10,3,30,8,3,6,2,2,2,6,0,2,0,3,48,71,0
32,"SATU MARE","SCOALA CU CLASELE I-IV SII",328,"VALEA VINULUI",139287,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:35:20",444,444,0,208,187,0,21,500,292,189,19,1,20,9,3,4,0,2,4,0,1,0,0,1,33,111,0
32,"SATU MARE","ŞCOALA CU CLASELE I-VIII",152,BOGDAND,137130,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:58:18",366,366,0,252,242,0,10,400,148,234,18,9,4,7,1,6,0,1,2,2,2,1,0,0,80,118,1
32,"SATU MARE","SCOALA CU CLASELE I-VIII NISIPENI",222,LAZURI,137960,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:27:18",721,721,0,408,398,0,10,800,392,391,17,1,1,3,0,363,1,0,1,1,0,0,0,0,8,12,0
32,"SATU MARE","SCOALA CU CLASELE I-VIII NR. 2",316,TURŢ,139170,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:37:37",1416,1416,0,601,588,0,13,1560,959,525,76,2,116,14,3,9,3,4,6,0,4,1,2,8,102,250,1
32,"SATU MARE","SCOALA CU CLASELE I-VIII PELES",224,LAZURI,137960,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:39:43",764,753,11,446,435,0,11,800,354,425,21,1,0,3,0,390,0,0,0,0,0,0,0,0,12,19,0
32,"SATU MARE","SCOALA CU CLASELE I-VIII SAUCA",286,SĂUCA,138805,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:38:34",320,320,0,238,223,0,15,320,82,218,20,1,5,10,1,30,0,0,0,1,1,0,0,1,22,146,0
32,"SATU MARE","ŞCOALA CU CL. I-VIII GH. BULGĂR-SANISLĂU",278,SANISLĂU,138663,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:23:21",1274,1274,0,748,728,0,20,1380,634,640,106,3,26,52,2,287,2,3,8,0,1,14,4,2,68,168,0
32,"SATU MARE","SCOALA CU CLS.I-IV CEAN",288,SĂUCA,138805,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:12:21",228,226,2,239,226,2,11,219,58,149,12,2,1,5,0,18,1,0,1,3,0,0,0,1,15,102,0
32,"SATU MARE","SCOALA CU CLS. I-IV IEGHERISTE",185,CRUCIŞOR,137504,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:24:45",406,406,0,328,288,0,40,450,122,303,25,11,19,18,14,8,4,1,7,4,4,8,2,4,41,153,5
32,"SATU MARE","ŞCOALA CU CLS.I-VIII HALMEU",206,HALMEU,137764,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:37:31",1363,1363,0,611,583,0,28,1524,913,570,41,5,13,17,3,227,2,3,3,5,1,1,3,4,95,187,1
32,"SATU MARE","ŞCOALA CU CLS.I-VIII HALMEU",205,HALMEU,137764,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:06:13",1664,1664,0,742,729,0,13,1840,1098,691,51,9,15,29,10,258,1,2,6,8,1,3,1,4,113,229,2
32,"SATU MARE","SCOALA DARA",200,DOROLŢ,137675,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:30:46",1011,1011,0,717,680,0,37,1110,393,707,10,0,3,0,0,697,0,0,0,0,0,0,0,0,3,4,0
32,"SATU MARE","ŞCOALA DE GIMNAZIALĂ BEM JOZSEF CĂRĂŞEU",189,CULCIU,137540,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:48:15",916,916,0,549,516,0,33,1021,472,534,15,2,1,13,4,398,0,1,4,2,1,3,0,0,12,93,0
32,"SATU MARE","SCOALA GENERALA",240,MOFTIN,138208,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:41:55",996,996,0,483,446,0,37,996,513,441,42,8,3,7,1,196,0,5,2,4,1,2,2,1,51,155,3
32,"SATU MARE","SCOALA GENERALA",230,"MEDIEŞU AURIT",138084,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:24:21",247,247,0,136,128,0,8,370,234,127,9,2,3,8,0,2,1,1,0,3,3,6,0,0,32,64,2
32,"SATU MARE","SCOALA GENERALA",233,"MEDIEŞU AURIT",138084,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:06:05",576,576,0,336,321,0,15,600,264,317,19,7,13,18,2,88,1,3,1,1,2,4,0,2,29,144,2
32,"SATU MARE","SCOALA GENERALA",231,"MEDIEŞU AURIT",138084,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:49:16",156,156,0,95,85,0,10,200,105,82,13,1,4,2,0,7,1,0,1,2,0,0,0,0,17,47,0
32,"SATU MARE","SCOALA GENERALA",229,"MEDIEŞU AURIT",138084,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:59:59",932,932,0,456,433,0,23,1000,544,423,33,4,9,15,6,175,2,5,3,5,2,3,4,0,32,157,1
32,"SATU MARE","SCOALA GENERALA",232,"MEDIEŞU AURIT",138084,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:08:49",794,794,0,481,449,0,32,842,361,448,33,3,21,10,1,121,2,3,5,2,2,1,0,3,43,229,2
32,"SATU MARE","ȘCOALA GENERALĂ",274,RACŞA,180091,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:23:14",1108,1108,0,525,520,0,5,1200,675,503,22,2,23,4,2,1,1,1,0,2,2,2,0,0,166,297,0
32,"SATU MARE","ȘCOALA GENERALĂ",169,CĂUAŞ,137292,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:58:55",70,69,1,44,34,1,9,100,56,41,3,0,2,2,0,3,0,1,0,0,0,0,0,0,7,26,0
32,"SATU MARE","ȘCOALA GENERALĂ AGRIȘ",124,AGRIŞ,179873,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:30:50",267,267,0,123,116,0,7,289,166,112,11,2,1,11,1,14,1,2,5,2,0,0,1,2,41,29,0
32,"SATU MARE","SCOALA GENERALA BERVENI",143,BERVENI,137032,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:12:10",1627,1620,7,990,978,2,10,1770,780,955,35,1,3,12,0,888,0,1,1,0,1,0,2,0,24,22,0
32,"SATU MARE","SCOALA GENERALA BIXAD",146,BIXAD,137069,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:07:28",1136,1136,0,610,581,0,29,1240,630,554,56,2,17,21,6,1,0,3,3,2,1,2,0,2,84,409,1
32,"SATU MARE","SCOALA GENERALA BIXAD",145,BIXAD,137069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:08:31",1189,1189,0,597,558,0,39,1307,710,563,34,6,15,14,8,6,2,0,2,0,1,1,0,5,69,434,0
32,"SATU MARE","ŞCOALA GENERALĂ BOGHIŞ",194,DOBA,137611,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:25:37",673,673,0,278,264,0,14,752,474,258,20,8,8,4,1,96,1,3,1,21,1,2,1,1,15,94,1
32,"SATU MARE","SCOALA GENERALA CAMARZANA",162,CĂMĂRZANA,137274,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:33:10",914,914,0,395,349,0,46,956,561,333,62,5,12,12,4,4,1,0,10,2,1,2,0,5,34,240,1
32,"SATU MARE","SCOALA GENERALA CL I-VIIII",238,MOFTIN,138208,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:42:35",892,892,0,564,545,0,19,886,327,531,28,1,1,30,5,165,0,2,3,1,1,1,0,2,17,302,0
32,"SATU MARE","SCOALA GENERALA LUCACENI",144,BERVENI,137032,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:13:34",1220,1220,0,747,713,0,34,1370,623,682,65,5,17,22,8,204,2,2,3,8,3,5,4,2,133,263,1
32,"SATU MARE","SCOALA GENERALĂ MĂDĂRAS",92,"ORAŞ ARDUD",136848,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:29:56",1022,1017,5,522,504,5,13,1117,595,508,14,3,31,24,14,33,2,3,2,17,4,10,2,2,122,238,1
32,"SATU MARE","ŞCOALA GENERALĂ MIHAIENI",121,ACÂŞ,136713,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:54:16",371,371,0,185,181,0,4,203,18,171,14,3,2,2,0,109,0,0,1,1,0,2,0,1,5,45,0
32,"SATU MARE","SCOALA GENERALA NR.3",105,"ORAŞ NEGREŞTI-OAŞ",136599,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:13:19",1405,1405,0,552,540,0,12,1600,1048,536,16,12,74,38,13,19,5,3,4,15,6,8,3,2,53,278,3
32,"SATU MARE","SCOALA GENERALA NR4",87,"MUNICIPIUL CAREI",136526,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:54:53",946,946,0,392,346,0,46,1101,709,378,14,1,9,8,10,225,1,0,2,7,1,7,1,4,24,77,1
32,"SATU MARE","ȘCOALA GENERALĂ ȘI GRADINIȚA GARA GHILVACI",239,MOFTIN,138208,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:35:32",175,175,0,120,107,0,13,198,78,110,10,4,1,8,4,5,1,1,1,3,0,1,1,2,4,73,1
32,"SATU MARE","ŞCOALA GENERALĂ UNIMĂT",122,ACÂŞ,136713,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:00:10",311,307,4,178,167,4,7,400,222,158,20,1,1,5,0,4,1,2,1,0,1,2,2,1,20,117,0
32,"SATU MARE","SCOALA GEN,NR.1",107,"ORAŞ NEGREŞTI-OAŞ",136599,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:42:34",886,886,0,358,347,0,11,1038,680,331,27,4,49,12,7,16,1,1,1,10,1,6,1,0,21,201,0
32,"SATU MARE","SCOALA GEN.NR.1",106,"ORAŞ NEGREŞTI-OAŞ",136599,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:01:53",991,991,0,389,379,0,10,1228,839,363,26,7,30,12,7,11,1,1,5,7,0,12,0,1,43,224,2
32,"SATU MARE","SCOALA GEN.NR,3",103,"ORAŞ NEGREŞTI-OAŞ",136599,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:39:50",1188,1179,9,425,416,0,9,1242,817,399,26,5,54,20,11,32,2,0,3,9,4,2,0,0,40,213,4
32,"SATU MARE","SCOALA GEN.NR.3",104,"ORAŞ NEGREŞTI-OAŞ",136599,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:30:53",1442,1428,14,460,446,0,14,1638,1178,429,31,7,25,20,7,9,2,0,6,10,1,0,1,1,51,288,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ",275,RACŞA,180091,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:30:20",1111,1111,0,546,539,0,7,1200,654,513,33,5,23,9,1,3,1,1,1,0,5,3,1,2,191,266,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ",166,CĂUAŞ,137292,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:48:15",566,566,0,375,367,0,8,600,226,328,46,3,23,16,5,15,0,1,3,1,2,0,3,3,32,220,1
32,"SATU MARE","SCOALA GIMNAZIALA ALICENI",307,TÂRŞOLŢ,139143,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:59:51",356,356,0,148,130,0,18,387,239,128,20,1,23,2,0,0,0,0,0,0,1,1,0,2,21,76,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” AVRAM IANCU ” ( ŞC. CU CLS.I-VIII ” AVRAM IANCU ”)",36,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:59:54",1125,1125,0,496,481,0,15,1200,704,488,8,3,43,8,12,215,2,1,2,16,0,7,1,2,56,118,2
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” AVRAM IANCU ” (ŞC. CU CLS.I-VIII” AVRAM IANCU ”)",38,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:31:11",1379,1379,0,622,610,0,12,1500,878,610,12,19,44,13,6,307,1,1,3,26,0,8,4,5,49,123,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” AVRAM IANCU ” (ŞC. CU CLS.I-VIII” AVRAM IANCU ”)",37,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:22:22",1266,1266,0,584,574,0,10,1400,816,580,4,7,45,13,11,291,3,3,3,17,2,8,1,2,49,124,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” AVRAM IANCU ” (ŞC. CU CLS.I-VIII” AVRAM IANCU ”)",39,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:59:47",1220,1217,3,523,510,3,10,1300,777,517,6,9,50,7,10,235,1,1,3,15,4,13,1,5,48,113,2
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” AVRAM IANCU ” (ŞC. CU CLS.I-VIII” AVRAM IANCU ”) (GRĂDINIŢA CU PROGRAM PRELUNGIT ”VOINICELUL”)",40,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:27:33",1233,1233,0,540,531,0,9,1314,775,530,9,11,37,18,7,257,0,1,0,19,3,11,0,4,48,112,2
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” AVRAM IANCU ” (ŞC. CU CLS.I-VIII” AVRAM IANCU ”) (GRĂDINIŢA CU PROGRAM PRELUNGIT ”VOINICELUL” CORP ” B ”)",35,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:39:28",1120,1120,0,456,441,0,15,1196,740,447,9,8,24,13,4,222,0,3,1,13,3,5,1,1,51,94,4
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” BĂLCESCU-PETOFI ” (ŞC. CU CLS.I-VIII ” BĂLCESCU-PETOFI ”)",29,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:00:40",1325,1315,10,588,574,4,10,1500,912,569,19,9,44,7,7,270,6,2,5,17,0,5,2,6,58,131,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” BĂLCESCU-PETOFI ” (ŞC. CU CLS.I-VIII ” BĂLCESCU-PETOFI ”)",31,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:20:31",1280,1280,0,548,474,0,74,1400,852,532,16,3,15,18,3,292,2,4,1,6,3,5,1,6,53,120,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” BĂLCESCU-PETOFI ” (ŞC. CU CLS.I-VIII ” BĂLCESCU-PETOFI ”)",30,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:20:43",1739,1730,9,752,735,9,8,2000,1248,727,25,11,56,20,11,404,5,1,5,22,3,22,3,0,47,116,1
32,"SATU MARE","SCOALA GIMNAZIALA BĂTARCI",132,BĂTARCI,136919,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:47:31",1848,1848,0,834,809,0,25,2000,1166,758,76,6,0,40,6,28,1,4,16,1,4,2,1,5,131,506,7
32,"SATU MARE","SCOALA GIMNAZIALA BELTIUG",137,BELTIUG,136964,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:34:29",1092,1084,8,696,674,4,18,1172,476,616,80,8,8,14,3,241,2,0,2,3,0,9,0,3,44,278,1
32,"SATU MARE","SCOALA GIMNAZIALA CAMIN",163,CĂMIN,179677,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:41:17",1125,1125,0,696,664,0,32,1239,543,657,39,5,1,2,0,594,2,0,3,2,0,2,1,1,11,33,0
32,"SATU MARE","SCOALA GIMNAZIALA CERTEZE",175,CERTEZE,137407,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:54:14",1443,1443,0,531,509,0,22,1587,1056,462,69,13,47,31,9,8,3,10,10,3,7,4,3,6,65,243,0
32,"SATU MARE","SCOALA GIMNAZIALA CERTEZE",176,CERTEZE,137407,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:11:51",1422,1422,0,570,569,0,1,1563,993,487,83,13,23,37,12,16,3,2,7,9,0,1,3,13,80,266,2
32,"SATU MARE","ŞCOALA GIMNAZIALĂ CIDREAG",273,PORUMBEŞTI,180028,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:40:02",860,860,0,470,461,0,9,948,478,414,56,1,0,2,1,384,0,1,0,0,0,0,1,1,1,21,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” CONSTANTIN BRÂNCOVEANU ”",68,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:19:22",1419,1405,14,665,638,0,27,1567,902,636,29,11,47,17,8,268,5,1,3,35,4,15,1,1,62,155,3
32,"SATU MARE","SCOALA GIMNAZIALA CU CLASELE I-IV OSVAREU",155,BOTIZ,137185,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:33:40",1822,1822,0,848,821,0,27,2000,1152,794,54,12,48,50,9,242,2,3,12,16,3,15,4,4,99,273,2
32,"SATU MARE","ȘCOALA GIMNAZIALĂ DOBRA",296,SUPUR,138921,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:56:14",754,754,0,409,387,0,22,800,391,380,29,0,0,3,1,345,1,0,0,0,1,1,0,1,8,19,0
32,"SATU MARE","SCOALA GIMNAZIALA DRAGUSENI",321,TURULUNG,139214,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:28:16",1148,1145,3,420,411,2,7,1200,780,391,29,6,5,29,3,14,1,2,8,2,2,1,1,1,111,203,2
32,"SATU MARE","ŞCOALA GIMNAZIALĂ DR. STEFAN VONHÁZ",260,PETREŞTI,138501,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:52:56",1298,1298,0,447,416,0,31,1400,953,423,24,2,3,7,5,363,0,1,1,2,0,2,0,2,11,23,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” DR. VASILE LUCACIU ” ( SC. CU CL. I-VIII ”DR. V. LUCACIU” )",50,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:38:30",955,955,0,522,512,0,10,1000,478,513,9,9,37,10,3,270,1,4,2,23,8,6,0,2,46,87,5
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” DR. VASILE LUCACIU ” ( SC. CU CL. I-VIII ”DR. V. LUCACIU” )",49,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:51:25",1162,1161,1,573,554,0,19,1300,727,559,14,5,32,9,16,334,6,1,4,13,2,4,1,0,39,93,0
32,"SATU MARE","ŞCOALA GIMNAZIALĂ ” FÉNYI ISTVÁN ” CĂPLENI",165,CĂPLENI,136553,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:27:46",1444,1444,0,839,799,0,40,1600,761,824,15,1,2,0,1,800,0,0,1,4,0,3,0,0,2,10,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ GHERȚA MARE, CORP A",318,TURŢ,139170,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:50:41",1380,1380,0,511,507,0,4,1521,1010,465,46,8,106,13,8,3,2,5,5,6,3,4,0,0,83,219,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ GIOROCUTA",297,SUPUR,138921,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:04:35",621,618,3,338,323,3,12,700,362,318,20,3,6,8,2,4,1,1,2,7,0,0,1,3,82,197,1
32,"SATU MARE","SCOALA GIMNAZIALA GIURTELECU HODODULUI",211,HODOD,137844,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:57:21",424,424,0,304,258,0,46,500,196,288,16,3,7,24,4,6,1,0,2,5,0,2,0,5,29,200,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” GRIGORE MOISIL ” (ŞC. CU CLS.I-VIII” GRIGORE MOISIL ”)",59,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:46:30",1089,1089,0,712,541,0,171,1205,495,669,41,6,39,5,7,330,3,5,2,31,2,15,2,7,65,146,4
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” GRIGORE MOISIL ” (ŞC. CU CLS.I-VIII” GRIGORE MOISIL ”)",60,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:32:07",930,930,0,559,426,0,133,1000,441,531,28,11,38,10,11,204,3,2,2,15,10,9,2,4,64,146,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” ION CREANGĂ ”(ŞC. CU CLS.I-VIII” ION CREANGĂ ”)",6,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:29:19",1171,1171,0,564,553,0,11,1300,736,554,10,16,39,20,8,224,1,1,5,28,2,9,2,2,55,141,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” ION CREANGĂ ”(ŞC. CU CLS.I-VIII” ION CREANGĂ ”)",5,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:56:15",1139,1139,0,547,533,0,14,1200,653,530,17,16,43,12,4,194,2,3,1,20,2,11,6,3,58,154,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” ION CREANGĂ ”(ŞC. CU CLS.I-VIII” ION CREANGĂ ”)",7,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:32:24",1490,1490,0,749,725,0,24,1600,851,737,12,15,54,28,9,306,4,4,6,17,4,15,1,6,58,207,3
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” ION CREANGĂ ”(ŞC. CU CLS.I-VIII” ION CREANGĂ ”)",4,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:30:29",1303,1303,0,567,550,0,17,1400,833,558,9,16,59,12,7,213,3,3,4,19,3,14,2,1,46,150,6
32,"SATU MARE","ŞCOALA GIMNAZIALĂ ”IOSIF ŢIPROC” DUMBRAVA",99,"ORAŞ LIVADA",138039,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:59:24",982,982,0,374,361,0,13,1100,726,359,15,5,6,35,4,28,1,3,6,0,2,4,0,1,56,208,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” LUCIAN BLAGA ” (ŞC. CU CLS.I-VIII ” LUCIAN BLAGA ”)",8,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:25:54",1272,1272,0,531,520,0,11,1398,867,521,10,9,47,18,5,166,3,2,4,9,1,7,1,4,72,172,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” LUCIAN BLAGA ” (ŞC. CU CLS.I-VIII ” LUCIAN BLAGA ”)",9,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:45:02",1179,1179,0,547,535,0,12,1300,753,537,10,16,28,15,9,235,3,1,3,11,2,6,2,5,50,151,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” LUCIAN BLAGA ” (ŞC. CU CLS.I-VIII ” LUCIAN BLAGA ”)",10,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:17:19",1106,1106,0,521,508,0,13,1200,679,510,11,21,30,23,7,191,1,2,3,14,2,8,2,1,52,152,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” LUCIAN BLAGA ” (ŞC. CU CLS.I-VIII ” LUCIAN BLAGA ”)",11,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:48:54",1227,1227,0,546,539,0,7,1402,856,532,14,16,45,15,6,211,3,0,1,11,0,12,1,5,46,157,3
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” MIRCEA ELIADE ” ( ŞC. CU CLS.I-VIII” MIRCEA ELIADE ”)",24,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:53:26",1567,1567,0,673,650,0,23,1708,1035,656,17,15,46,18,9,372,1,4,6,20,7,11,3,2,41,100,1
