precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL DIASPORA UNITĂ-voturi","GHEORGHE VLAD-DAN-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL ROMÂNIA MARE-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA AUR-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi"
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GRIGORE MOISIL” (ȘCOALA GENERALĂ ”GRIGORE MOISIL” - ȘCOALA GENERALĂ NR. 38)",135,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:57:07",1393,1393,0,549,539,0,10,1600,1051,532,17,3,5,25,50,3,11,17,15,40,6,4,2,77,7,13,254
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GRIGORE MOISIL” (ȘCOALA GENERALĂ ”GRIGORE MOISIL” - ȘCOALA GENERALĂ NR. 38)",133,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:46:25",1680,1680,0,653,642,0,11,1856,1203,632,21,2,3,27,39,5,22,15,27,31,5,2,5,100,7,19,323
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ION CREANGĂ TĂLPIGI",314,GHIDIGENI,76406,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:55:31",1643,1643,0,955,939,0,16,1810,855,884,71,1,1,2,3,0,0,1,3,23,0,1,2,78,1,3,765
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ION PETROVICI TECUCI",185,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:28:42",977,977,0,453,410,0,43,1081,628,413,40,5,1,8,19,1,14,13,11,36,2,6,3,53,4,2,235
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ION PETROVICI TECUCI",186,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:54:21",665,665,0,290,279,0,11,730,440,283,7,1,3,5,19,1,3,6,1,19,2,2,2,49,0,2,168
18,GALAŢI,"ŞCOALA GIMNAZIALĂ IORGU IORDAN",195,"MUNICIPIUL TECUCI",75203,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:22:58",1147,1147,0,549,545,0,4,1271,722,534,15,3,3,14,35,2,20,5,15,29,4,3,0,58,7,3,333
18,GALAŢI,"ŞCOALA GIMNAZIALĂ IORGU IORDAN",194,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:21:15",1069,1069,0,460,448,0,12,1184,724,444,16,3,4,12,33,4,11,14,16,16,3,2,0,61,2,3,260
18,GALAŢI,"ŞCOALA GIMNAZIALĂ IORGU IORDAN",193,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:28:23",770,770,0,350,343,0,7,848,498,338,12,0,2,6,17,3,5,10,12,22,4,0,4,33,0,1,219
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",87,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:49:11",1319,1319,0,512,505,0,7,1458,946,489,23,3,3,10,46,5,13,12,23,33,5,2,4,49,3,29,249
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",86,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:36:34",1392,1392,0,524,506,0,18,1547,1023,498,26,4,5,20,53,1,23,15,18,25,3,6,5,57,4,24,235
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",88,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:52:48",1336,1331,5,525,518,0,7,1471,946,510,15,4,2,18,54,3,17,13,14,34,10,2,2,53,8,17,259
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",90,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:38:30",1527,1527,0,564,551,0,13,1684,1120,547,17,8,6,16,56,3,21,14,15,26,10,3,2,68,5,38,256
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",91,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:12:56",1237,1237,0,471,461,0,10,1362,891,447,24,4,3,13,41,4,23,14,19,23,2,1,2,45,3,27,223
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",89,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:17:18",1412,1412,0,584,575,0,9,1554,970,568,16,5,2,21,47,3,30,12,23,27,1,4,1,71,6,41,274
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”LUDOVIC COSMA” (ȘCOALA GENERALĂ NR. 19)",38,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:56:33",1167,1167,0,463,415,0,48,1286,823,436,27,2,0,13,57,3,19,16,17,24,7,5,5,72,3,15,178
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”LUDOVIC COSMA” (ȘCOALA GENERALĂ NR. 19)",39,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:46:19",1474,1474,0,617,581,0,36,1626,1009,589,28,3,4,32,69,4,24,19,15,36,7,2,11,104,7,11,241
18,GALAŢI,"SCOALA GIMNAZIALA MARIA GRECU ODAIA MANOLACHE",434,VÂNĂTORI,75150,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:46:13",1708,1708,0,880,867,0,13,1878,998,851,29,0,3,20,62,4,18,19,20,60,3,2,2,78,6,6,548
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",108,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:15:37",1301,1301,0,535,527,0,8,1433,898,518,17,3,12,32,66,5,26,16,13,27,4,11,1,61,4,16,221
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",104,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:38:04",1479,1479,0,550,541,0,9,1627,1077,520,30,5,1,20,53,2,31,12,26,24,5,5,3,69,3,16,245
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",105,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:50:20",1339,1339,0,528,519,0,9,1462,934,505,23,5,2,25,44,3,20,20,15,25,9,4,5,65,4,16,243
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",109,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:51:16",1294,1294,0,499,493,0,6,1423,924,470,29,7,3,15,49,4,25,9,24,22,5,4,2,69,0,16,216
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",107,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:04:12",1289,1289,0,498,488,0,10,1427,929,480,18,6,0,19,41,0,31,11,20,23,6,0,2,67,4,18,232
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",106,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:01:25",1064,1064,0,416,411,0,5,1167,751,390,26,3,0,16,40,3,21,14,15,19,5,2,0,51,5,10,186
18,GALAŢI,"SCOALA GIMNAZIALĂ ”MIHAIL ŞI GAVRIL” M.KOGĂLNICEANU",400,SMÂRDAN,77224,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:43:50",961,961,0,478,472,0,6,1060,582,462,16,4,0,5,23,0,11,10,11,26,5,0,1,61,3,1,301
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL” (ȘCOALA GENERALĂ ”MIHAI VITEAZUL” - ȘCOALA GENERALĂ NR. 34)",149,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:19:11",1422,1422,0,478,470,0,8,1564,1086,451,27,4,3,14,28,4,13,10,15,31,6,3,1,50,4,27,238
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL” (ȘCOALA GENERALĂ ”MIHAI VITEAZUL” - ȘCOALA GENERALĂ NR. 34)",150,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:46:21",1370,1370,0,514,501,0,13,1509,995,492,22,4,3,14,28,10,25,22,29,35,7,1,2,61,4,16,231
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",166,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:36:14",1414,1414,0,500,486,0,14,1564,1064,484,16,4,1,27,43,2,14,10,20,19,8,2,0,61,11,15,247
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",167,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 15:01:30",1470,1470,0,523,511,0,12,1627,1120,490,17,9,4,26,51,1,23,25,24,23,3,4,2,61,0,22,212
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",171,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:46:26",1313,1313,0,484,468,0,16,1449,965,470,14,4,2,13,48,7,19,16,18,10,6,0,3,74,4,13,233
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",169,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:41:32",1378,1378,0,532,528,0,4,1522,990,509,23,3,3,25,45,2,13,15,19,38,8,4,4,71,1,25,233
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",173,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:37:37",1370,1370,0,538,532,0,6,1513,979,525,9,3,3,33,55,5,18,17,22,26,8,2,7,51,3,11,261
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",168,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:17:48",1458,1458,0,582,576,0,6,1607,1025,562,20,3,2,30,50,2,25,27,17,32,3,5,3,67,4,28,264
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",170,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:50:13",1449,1449,0,557,548,0,9,1596,239,540,17,5,4,38,72,3,21,14,23,19,8,3,4,75,6,16,229
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",174,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:13:40",1261,1261,0,473,459,0,14,1386,913,453,20,3,1,39,55,2,17,9,19,18,4,5,4,58,7,13,199
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",172,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:24:50",1332,1332,0,531,518,0,13,1478,947,511,20,2,2,24,62,2,22,19,10,31,5,7,0,43,3,18,261
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",165,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:29:23",1433,1433,0,569,563,0,6,1583,1014,550,19,2,1,32,73,4,30,15,25,22,3,4,0,74,1,21,243
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ”NEGOIŢĂ DĂNĂILĂ”",329,IVEŞTI,76601,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:56:47",1885,1885,0,813,778,0,35,2075,1262,777,36,1,1,6,23,3,12,8,12,39,1,5,1,92,2,2,569
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NICOLAE BĂLCESCU",199,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:28:54",1077,1077,0,514,505,0,9,1189,675,481,33,2,2,0,17,0,5,3,5,38,0,7,2,60,5,3,332
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NICOLAE BĂLCESCU",200,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:42:22",1026,1026,0,484,473,0,11,1133,649,466,18,1,3,7,24,0,8,5,22,38,4,2,2,71,15,0,264
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1",405,ŞENDRENI,75114,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:42:44",1605,1605,0,813,793,0,20,1766,953,794,19,14,3,19,113,0,27,26,17,50,3,1,3,116,4,32,366
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1",406,ŞENDRENI,75114,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:16:43",1791,1791,0,978,954,0,24,1900,922,945,33,3,5,21,138,7,26,17,18,49,5,5,5,122,11,28,485
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1",322,INDEPENDENŢA,76585,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:06:57",1326,1326,0,750,727,0,23,1458,708,723,27,7,0,5,51,1,10,18,11,66,2,3,25,82,6,3,433
18,GALAŢI,"SCOALA GIMNAZIALA NR.1",290,DRĂGUŞENI,76175,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:25:44",552,552,0,245,240,0,5,611,366,225,20,0,0,0,1,0,0,0,0,8,0,4,2,57,2,4,147
18,GALAŢI,"SCOALA GIMNAZIALĂ NR. 1",382,PRIPONEŞTI,77028,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:02:33",728,728,0,415,380,0,35,798,383,397,18,1,0,4,9,2,11,2,5,11,0,1,0,51,1,0,299
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1",289,DRĂGUŞENI,76175,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:12:38",1454,1454,0,722,716,0,6,1602,886,656,60,5,0,2,6,0,0,3,4,30,1,2,3,95,1,2,502
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1",334,LIEŞTI,76674,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:43:38",1700,1700,0,747,730,0,17,1870,1123,703,44,8,8,5,6,1,15,15,10,35,2,5,9,93,3,4,484
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1",274,COSMEŞTI,76040,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:34:04",1252,1252,0,563,547,0,16,1382,819,532,31,2,0,4,44,3,5,3,9,30,0,6,4,94,9,5,314
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1",383,PRIPONEŞTI,77028,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:26:14",783,783,0,549,481,0,68,864,315,518,31,2,0,5,6,0,2,2,1,14,1,1,2,177,3,3,299
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 10 (ȘCOALA GENERALĂ ”PETRE ȚUȚEA” - ȘCOALA GENERALĂ NR. 10)",114,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:45:47",1615,1615,0,621,612,0,9,1784,1163,596,25,5,1,32,44,5,25,25,26,41,6,7,2,75,2,27,273
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 10 (ȘCOALA GENERALĂ ”PETRE ȚUȚEA” - ȘCOALA GENERALĂ NR. 10)",113,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:18:15",1369,1369,0,530,517,0,13,1510,980,506,24,4,3,28,38,6,17,20,21,20,3,3,2,58,8,19,256
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 10 (ȘCOALA GENERALĂ ”PETRE ȚUȚEA” - ȘCOALA GENERALĂ NR. 10)",111,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:30:19",1469,1469,0,575,565,0,10,1624,1049,545,30,2,4,21,56,5,25,14,19,23,2,5,4,65,5,30,265
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 10 (ȘCOALA GENERALĂ ”PETRE ȚUȚEA” - ȘCOALA GENERALĂ NR. 10)",112,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:14:35",1579,1579,0,608,595,0,13,1744,1136,582,26,6,1,20,44,5,19,19,24,29,6,10,3,84,3,15,294
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 10 (ȘCOALA GENERALĂ ”PETRE ȚUȚEA” - ȘCOALA GENERALĂ NR. 10)",110,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:22:35",1499,1499,0,588,576,0,12,1653,1065,568,20,4,5,28,70,0,34,16,15,26,9,4,3,66,2,10,276
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 16 (ȘCOALA GENERALĂ ”NICOLAE BĂLCESCU” - ȘCOALA GENERALĂ NR. 16)",32,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:52:53",1179,1179,0,522,508,0,14,1300,778,508,14,2,4,38,81,3,31,16,18,31,3,1,3,59,3,9,206
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 16 (ȘCOALA GENERALĂ ”NICOLAE BĂLCESCU” - ȘCOALA GENERALĂ NR. 16)",31,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:51:45",1067,1067,0,431,417,0,14,1179,748,410,21,4,0,24,50,1,12,10,9,35,3,6,2,70,8,18,158
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 16 (ȘCOALA GENERALĂ ”NICOLAE BĂLCESCU” - ȘCOALA GENERALĂ NR. 16)",33,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:40:44",1223,1223,0,529,513,0,16,1350,821,501,28,2,3,36,79,4,26,20,8,38,3,5,5,69,0,17,186
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 16 (ȘCOALA GENERALĂ ”NICOLAE BĂLCESCU” - ȘCOALA GENERALĂ NR. 16)",30,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:36:32",1259,1259,0,523,510,0,13,1387,864,494,29,4,4,31,61,5,19,14,14,31,5,5,4,60,2,13,222
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 17 (ȘCOALA GENERALĂ ”NICHITA STĂNESCU” - ȘCOALA GENERALĂ NR. 17)",60,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:17:24",1849,1849,0,384,374,0,10,2000,1616,370,14,2,2,13,17,4,13,5,11,30,2,2,1,67,5,30,166
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 17 (ȘCOALA GENERALĂ ”NICHITA STĂNESCU” - ȘCOALA GENERALĂ NR. 17)",62,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:18:23",1824,1824,0,256,234,0,22,2011,1755,241,15,2,2,9,15,3,6,3,5,16,6,2,3,47,5,16,101
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 17 (ȘCOALA GENERALĂ ”NICHITA STĂNESCU” - ȘCOALA GENERALĂ NR. 17)",61,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:03:35",1860,1860,0,202,193,0,9,2063,1861,190,12,4,0,2,15,2,9,7,5,18,1,1,1,29,4,4,88
18,GALAŢI,"”ȘCOALA GIMNAZIALĂ NR. 1 BĂLENI”",232,BĂLENI,75668,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:48:39",944,944,0,455,433,0,22,1032,577,441,14,1,1,2,8,1,0,4,4,24,0,2,4,46,3,3,338
18,GALAŢI,"”ȘCOALA GIMNAZIALĂ NR. 1 BĂLENI”",231,BĂLENI,75668,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:00:38",912,912,0,440,382,0,58,1005,565,417,23,4,1,3,10,0,6,6,5,20,0,2,0,50,3,3,304
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR.1 BUCEȘTI",330,IVEŞTI,76601,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:16:56",1699,1699,0,795,747,0,48,1474,679,726,69,5,2,0,48,1,5,8,8,31,4,3,3,99,3,8,498
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1 CHIRAFTEI",348,MĂSTĂCANI,76718,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:36:39",1054,1054,0,504,465,0,39,1152,648,468,36,1,3,5,28,2,6,5,2,37,7,3,4,94,2,13,256
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR.1 COASTA LUPEI",362,NICOREŞTI,76807,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:31:50",301,301,0,181,170,0,11,330,149,170,11,2,1,0,5,0,4,0,2,8,3,1,0,51,3,2,88
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 COMUNA POIANA,JUDETUL GALATI",380,POIANA,77587,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:22:50",986,986,0,638,533,0,105,1082,444,604,34,1,3,5,14,0,4,7,9,54,3,0,6,81,4,1,412
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1 COROD",265,COROD,75953,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:45:39",1234,1234,0,644,630,0,14,1355,711,611,33,4,2,0,10,1,10,9,5,31,3,0,9,73,10,3,441
18,GALAŢI,"SCOALA GIMNAZIALA NR 1 GHE. POALELUNGI MASTACANI",346,MĂSTĂCANI,76718,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:08:15",1004,1004,0,462,445,0,17,1122,660,431,31,0,2,1,26,2,3,4,3,19,1,5,3,115,5,10,232
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR.1 GHIDIGENI",310,GHIDIGENI,76406,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:11:11",1712,1712,0,855,846,0,9,1885,1030,787,68,6,1,3,11,2,4,5,2,30,3,3,7,70,3,3,634
18,GALAŢI,"ŞCOALA GIMNAZIALA NR.1 GOHOR",315,GOHOR,76497,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:21:01",1294,1294,0,893,788,0,105,1416,523,852,41,6,0,3,9,2,7,10,11,24,0,1,5,148,6,4,616
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 GOHOR",316,GOHOR,76497,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:31:59",234,234,0,187,141,0,46,254,67,178,9,2,0,0,6,0,0,0,5,12,3,0,1,16,4,2,127
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 MATCA - CORP C",342,MATCA,76692,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:33:34",1872,1872,0,979,972,0,7,2065,1086,930,49,0,0,0,12,0,10,14,18,53,0,0,0,94,0,0,729
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 MUNTENI",353,MUNTENI,75258,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:54:31",1727,1727,0,1111,1102,0,9,1902,791,996,115,3,1,2,7,4,6,7,11,61,2,1,5,83,10,3,790
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 MUNTENI - GRĂDINIȚA MUNTENI",352,MUNTENI,75258,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:03:25",1311,1311,0,795,781,0,14,1440,645,755,40,3,0,5,9,1,8,7,5,59,3,2,0,94,3,10,546
