precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"GHEORGHE VLAD-DAN-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ROMÂNIA MARE-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA AUR-voturi","ROMÂNIA SOCIALISTĂ-voturi"
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ IPOTEȘTI",368,IPOTEŞTI,146281,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:37:26",2150,2150,0,1181,1152,0,29,2300,1119,1144,37,61,10,40,42,8,6,3,5,5,5,20,490,77,106,260,6
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”IRACLIE PORUMBESCU”, CORP A",320,"FRĂTĂUŢII NOI",148667,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:53:26",1179,1179,0,632,623,0,9,1300,668,590,42,22,3,11,55,1,5,4,3,5,2,4,314,29,68,63,1
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”IRACLIE PORUMBESCU”, CORP B",321,"FRĂTĂUŢII NOI",148667,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:35:37",396,396,0,217,206,0,11,500,283,201,16,16,2,4,4,1,1,3,1,0,1,1,115,10,9,30,3
35,SUCEAVA,"SCOALA GIMNAZIALĂ ”I.V.RACHIERU” SOLONEŢ",494,TODIREŞTI,150524,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:19:56",1296,1296,0,692,687,0,5,1400,708,643,49,20,13,16,12,1,14,2,1,0,5,16,398,16,0,129,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”KRYSTINA BOCHENEK” POIANA MICULUI",389,"MĂNĂSTIREA HUMORULUI",149370,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 23:38:55",510,510,0,254,252,0,2,600,346,241,13,8,3,1,3,0,2,2,2,1,1,15,143,5,25,29,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ LEUCUŞEŞTI",438,PREUTEŞTI,149968,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:02:39",950,950,0,538,533,0,5,1000,462,517,21,9,2,11,1,1,2,3,3,3,16,5,292,61,16,91,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ LUPCINA",505,ULMA,150702,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:49:10",759,759,0,466,462,0,4,800,334,426,40,0,4,1,2,2,1,0,0,0,6,2,225,43,17,123,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ MĂNĂSTIREA HUMORULUI",386,"MĂNĂSTIREA HUMORULUI",149370,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:43:09",1004,1004,0,655,643,0,12,1100,445,622,33,21,0,11,12,2,1,2,2,8,4,8,387,41,22,99,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ MĂNĂSTIREA HUMORULUI",387,"MĂNĂSTIREA HUMORULUI",149370,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:54:14",1057,1057,0,624,618,0,6,1200,576,583,41,12,2,14,6,0,2,3,3,3,6,7,411,30,9,73,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ MĂRIŢEI",274,DĂRMĂNEŞTI,147937,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:24:06",1481,1481,0,885,876,0,9,1631,732,840,45,22,3,10,7,0,6,5,3,6,9,4,543,75,31,116,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",88,"MUNICIPIUL FĂLTICENI",146539,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:22:34",1132,1132,0,507,491,0,16,1200,693,488,19,11,3,14,17,1,6,3,2,6,4,14,243,30,29,103,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",89,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:32:46",1190,1190,0,575,565,0,10,1300,725,562,13,17,6,21,16,2,12,5,2,2,26,17,291,0,59,84,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",87,"MUNICIPIUL FĂLTICENI",146539,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:20:05",1607,1607,0,757,741,0,16,1700,943,718,39,23,4,16,15,3,5,4,5,5,9,24,385,46,62,105,7
35,SUCEAVA,"SCOALA GIMNAZIALA MIHAIL SADOVEANU GRANICESTI",340,GRĂNICEŞTI,148970,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:42:15",937,937,0,341,337,0,4,1085,744,321,20,10,2,9,4,0,7,2,0,0,10,4,107,26,10,129,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” GRĂNICEŞTI",339,GRĂNICEŞTI,148970,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:15:57",1033,1033,0,397,392,0,5,1110,713,375,22,8,1,5,4,1,5,2,1,0,1,5,107,36,13,186,0
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ MILIȘĂUȚI",173,"ORAŞ MILIŞĂUŢI",146931,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:26:03",1451,1451,0,741,733,0,8,1600,859,709,32,18,5,20,12,1,1,2,0,6,9,7,269,37,183,137,2
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”MITROPOLIT IACOB PUTNEANUL”- CORP B",440,PUTNA,150043,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:22:41",886,886,0,434,408,0,26,1100,666,405,29,14,6,13,4,1,2,2,1,0,3,4,237,11,18,88,1
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”MITROPOLIT IACOB PUTNEANUL”- CORP B",439,PUTNA,150043,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:41:17",1186,1185,1,634,609,1,24,1200,566,598,36,14,25,6,13,6,4,4,1,0,1,4,376,21,4,117,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ MOIŞA",230,BOROAIA,147072,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:58:34",541,541,0,249,232,0,17,600,351,235,14,3,1,2,3,0,1,0,0,0,2,3,163,14,4,38,1
35,SUCEAVA,"ŞCOALA GIMNAZIALA NEGOSTINA",217,BĂLCĂUŢI,146995,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:42:55",1083,1083,0,660,643,0,17,1200,540,628,32,9,8,14,7,2,3,2,1,6,6,10,413,34,20,92,1
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NIGOTEȘTI",514,"VADU MOLDOVEI",150766,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:22:28",324,324,0,194,181,0,13,400,206,180,14,4,2,2,0,0,1,1,1,0,0,6,114,7,5,35,2
35,SUCEAVA,"SCOALA GIMNAZIALA NR.1",159,"ORAŞ GURA HUMORULUI",146584,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:36:22",1920,1920,0,858,810,0,48,2100,1242,825,33,25,11,32,21,6,5,9,9,8,9,13,399,54,62,157,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR .1",7,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:41:53",1344,1344,0,626,606,0,20,1500,874,607,19,23,2,42,36,5,4,4,12,8,1,19,259,25,70,96,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.1",120,"MUNICIPIUL VATRA DORNEI",146744,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:43:03",1513,1513,0,870,838,0,32,1600,730,838,32,15,4,31,32,2,8,3,3,7,4,17,478,42,66,125,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.1",119,"MUNICIPIUL VATRA DORNEI",146744,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:43:18",955,955,0,554,532,0,22,1100,546,534,20,9,5,16,16,1,16,3,3,7,6,13,306,15,36,78,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 10, SALA A",46,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:09:48",1979,1979,0,919,908,0,11,2100,1181,891,28,46,5,37,33,2,6,8,10,16,11,20,377,65,75,177,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 10, SALA B",47,"MUNICIPIUL SUCEAVA",146263,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:31:12",1987,1987,0,890,875,0,15,2100,1210,867,23,36,4,35,27,4,8,4,8,3,6,18,382,56,107,166,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.11, ”MIRON COSTIN”, SALA A",55,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:38:25",1941,1941,0,851,835,0,16,2100,1249,830,21,37,3,37,37,2,7,11,9,8,14,23,342,55,75,167,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.11, ”MIRON COSTIN”, SALA B",56,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:03:22",1661,1661,0,648,642,0,6,1800,1152,627,21,32,2,16,17,2,4,3,6,6,5,18,275,38,71,128,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.11, ”MIRON COSTIN”, SALA C",57,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 11:07:08",1614,1614,0,652,632,0,20,1700,1048,642,10,16,3,33,22,1,4,4,8,9,6,19,289,35,61,128,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.11, ”MIRON COSTIN”, SALA D",58,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:26:05",1825,1825,0,814,802,0,12,2000,1186,792,22,24,3,24,32,3,10,6,4,11,4,21,344,51,83,168,4
35,SUCEAVA,"SCOALA GIMNAZIALA NR.11 ”MIRON COSTIN”, SALA E",59,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:13:00",1530,1530,0,539,529,0,10,1700,1161,529,10,23,3,15,26,2,7,3,3,6,8,9,270,21,58,74,1
35,SUCEAVA,"SCOALA GIMNAZIALA NR. 1 ”LUCA ARBURE”, CORP B",205,ARBORE,146860,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:36:21",1838,1838,0,861,847,0,14,2000,1139,818,43,9,10,19,11,1,5,1,6,7,10,7,524,54,19,132,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 1 ROTUNDA",170,"ORAŞ LITENI",149227,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:48:47",1138,1138,0,525,517,0,8,1200,675,487,38,6,4,8,7,1,7,1,6,10,3,9,320,24,8,71,2
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR 1 VADU MOLDOVEI",507,"VADU MOLDOVEI",150766,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:02:34",893,893,0,555,549,0,6,1000,445,521,34,5,2,7,11,1,1,2,2,3,5,8,311,29,13,118,3
35,SUCEAVA,"SCOALA GIMNAZIALA NR. 2",222,BILCA,147036,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:02:29",971,971,0,542,536,0,6,1100,558,491,51,17,11,2,5,1,2,1,3,6,8,8,309,44,6,67,1
35,SUCEAVA,"SCOALA GIMNAZIALA NR.2",112,"MUNICIPIUL RĂDĂUŢI",146628,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 23:17:07",1620,1620,0,659,649,0,10,1721,1062,640,19,23,3,18,24,4,2,4,8,1,5,18,310,48,27,140,5
35,SUCEAVA,"SCOALA GIMNAZIALA NR.2",353,"HORODNIC DE SUS",151479,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:22:33",1266,1266,0,592,591,0,1,1300,708,528,64,10,1,15,6,0,5,4,1,2,3,10,278,32,11,149,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.2",121,"MUNICIPIUL VATRA DORNEI",146744,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:48:02",808,808,0,444,431,0,13,900,456,434,10,11,2,13,13,3,4,11,7,2,5,11,235,19,37,58,3
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR.2",122,"MUNICIPIUL VATRA DORNEI",146744,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:49:18",1153,1153,0,618,604,0,14,1298,680,586,32,18,4,17,23,5,5,4,3,5,3,9,347,30,35,77,1
35,SUCEAVA,"SCOALA GIMNAZIALA NR.2 ARBORE",206,ARBORE,146860,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:48:43",1736,1736,0,749,736,0,13,2000,1251,699,50,11,2,13,6,4,4,4,1,5,9,10,499,33,14,81,3
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR. 2 BOGDĂNEȘTI, LOCAL VECHI",225,BOGDĂNEŞTI,147054,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:24:54",1387,1387,0,770,749,0,21,1600,830,730,40,25,5,17,2,0,2,2,3,4,11,9,378,45,10,217,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR 2 FRĂTĂUŢII NOI",322,"FRĂTĂUŢII NOI",148667,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:10:40",1669,1669,0,563,554,0,9,1800,1237,474,89,5,5,5,21,0,7,8,1,2,4,4,193,23,130,65,1
35,SUCEAVA,"ŞCOALA GIMNAZIALA NR. 2 IASLOVAT",365,IASLOVĂŢ,151442,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:04:10",1606,1606,0,646,645,0,1,1700,1054,591,55,5,3,8,2,0,2,1,4,0,5,5,322,40,16,174,4
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR 2 VADU MOLDOVEI",508,"VADU MOLDOVEI",150766,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:55:22",337,337,0,179,169,0,10,400,221,174,5,3,0,0,3,0,0,0,1,2,5,0,93,6,17,43,1
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR.2 VICOVU DE JOS REMEZĂU",533,"VICOVU DE JOS",151077,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:01:52",980,980,0,405,393,0,12,1100,695,374,31,6,0,7,6,0,1,3,2,1,9,0,218,31,14,75,1
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR.2 VICOVU DE JOS REMEZĂU",534,"VICOVU DE JOS",151077,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:56:58",1051,1051,0,492,472,0,20,1100,608,462,30,6,3,10,5,1,3,0,3,8,6,1,296,32,2,84,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 2 VICOVU DE SUS",196,"ORAŞ VICOVU DE SUS",151095,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:52:37",1477,1477,0,572,570,0,2,1600,1028,546,26,12,2,4,8,2,5,2,0,4,9,1,350,31,9,106,1
35,SUCEAVA,"SCOALA GIMNAZIALA NR.3",355,"HORODNIC DE SUS",151479,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:04:40",1134,1134,0,481,481,0,0,1200,719,437,44,6,3,5,5,1,7,4,2,3,3,6,254,29,5,103,1
35,SUCEAVA,"SCOALA GIMNAZIALA NR.3 ARBORE",207,ARBORE,146860,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:11:31",1171,1171,0,502,500,0,2,1300,798,473,29,8,1,1,4,0,4,2,2,1,5,3,327,27,4,81,3
35,SUCEAVA,"SCOALA GIMNAZIALA NR.3 MIHAI EMINESCU",110,"MUNICIPIUL RĂDĂUŢI",146628,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:29:32",1940,1940,0,778,757,0,21,2300,1522,740,38,20,1,34,37,4,8,8,6,8,2,20,368,43,41,136,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.3 SALA A",11,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:40:20",969,969,0,491,460,0,31,1101,610,460,31,20,2,24,43,0,5,2,7,5,2,17,200,15,58,60,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.3 SALA B",12,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:52:00",1105,1105,0,539,519,0,20,1200,663,521,16,17,3,21,55,0,7,4,9,10,4,14,199,25,64,84,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 3 VICOVU DE SUS",195,"ORAŞ VICOVU DE SUS",151095,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:14:45",1563,1563,0,597,596,0,1,1700,1103,538,59,8,6,0,1,0,3,1,3,2,2,0,390,16,8,97,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 4 SALA A",20,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 13:16:07",1347,1347,0,637,623,0,14,1500,863,608,29,23,4,24,32,2,9,3,12,7,2,20,285,28,52,104,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 4, SALA B",21,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:08:32",1197,1197,0,593,592,0,1,1299,706,561,32,15,4,32,42,1,4,6,2,6,7,12,274,14,69,72,1
35,SUCEAVA,"SCOALA GIMNAZIALA NR.5 BOGDAN VODA",107,"MUNICIPIUL RĂDĂUŢI",146628,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:43:45",1623,1623,0,631,611,0,20,1600,969,605,24,7,1,20,30,2,6,3,4,12,5,15,335,46,31,84,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 5 ”JEAN BART”",51,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:52:11",1454,1454,0,633,615,0,18,1600,967,587,46,26,2,20,23,4,13,4,8,5,9,25,228,27,53,135,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 6, SALA A",61,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:19:36",1430,1430,0,564,554,0,10,1600,1036,534,30,16,1,22,16,5,5,4,3,7,8,15,221,36,48,124,3
35,SUCEAVA,"SCOALA GIMNAZIALA NR.6 SALA B",62,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:00:13",1816,1816,0,510,501,0,9,2000,1490,494,16,15,4,15,13,3,3,6,1,8,2,14,195,40,53,118,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 8",22,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:07:12",1938,1938,0,885,852,0,33,2100,1215,863,22,40,4,38,45,3,10,4,12,7,7,15,379,49,73,174,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 9 ”ION CREANGĂ”, SALA A",37,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:15:24",1666,1666,0,818,798,0,20,1666,848,789,29,33,3,32,45,4,6,7,7,9,5,20,286,36,99,190,7
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 9 ”ION CREANGĂ”, SALA B",38,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:34:29",1768,1768,0,900,888,0,12,1900,1000,877,23,24,9,49,52,6,18,4,6,4,3,34,350,38,89,187,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 9 ”ION CREANGĂ”, SALA C",39,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:11:02",1750,1750,0,865,833,0,32,1900,1035,855,10,31,3,40,62,7,12,11,6,5,1,26,348,38,97,165,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 9 ”ION CREANGĂ”, SALA D",40,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:26:50",1759,1759,0,846,822,0,24,1900,1054,832,14,22,4,45,44,7,6,8,7,11,2,21,353,31,93,173,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 9 ”ION CREANGĂ”, SALA E",35,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:52:21",1843,1843,0,824,807,0,17,2000,1176,800,24,25,1,43,53,3,4,6,15,11,2,29,280,41,125,159,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 9 ”ION CREANGĂ”, SALA F",36,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:20:44",1779,1779,0,786,773,0,13,1900,1114,761,25,21,2,25,41,4,15,3,12,11,4,44,296,33,94,153,3
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NUMĂRUL 1 BOGDĂNEȘTI, LOCAL VECHI",224,BOGDĂNEŞTI,147054,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:08:21",1863,1863,0,1049,1035,0,14,2000,951,974,75,20,5,20,13,5,6,0,10,3,20,6,593,44,17,209,3
35,SUCEAVA,"SCOALA GIMNAZIALA ONICENI",315,FORĂŞTI,148514,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:36:02",762,762,0,404,387,0,17,800,396,378,26,11,1,10,3,1,1,3,3,4,4,7,230,19,12,68,1
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ” PAHOMIE C. VASILIU”",336,GRĂMEŞTI,148916,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:56:20",1626,1625,1,880,860,1,19,1800,920,837,43,10,17,13,16,7,5,3,2,11,11,9,511,43,18,156,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ PĂLTINOASA",419,PĂLTINOASA,149753,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:16:30",1323,1323,0,855,845,0,10,1400,545,800,55,4,3,9,0,2,1,0,4,2,4,6,604,47,19,95,0
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ PANACI",414,PANACI,149682,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:33:21",655,655,0,429,413,0,16,703,274,418,11,3,1,11,7,2,9,1,4,1,4,9,253,24,13,76,0
35,SUCEAVA,"SCOALA GIMNAZIALA PETIA",244,BUNEŞTI,147465,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:22:05",620,620,0,331,324,0,7,707,376,285,46,2,3,9,0,1,2,3,2,0,7,4,178,23,4,46,1
35,SUCEAVA,"SCOALA GIMNAZIALA ”PETRU COMARNESCU” CORP C",160,"ORAŞ GURA HUMORULUI",146584,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:37:24",1678,1678,0,703,683,0,20,1800,1097,657,46,22,3,28,27,3,8,3,2,8,8,18,365,36,49,74,3
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ PETRU MUȘAT CORP C",186,"ORAŞ SIRET",146655,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:59:25",1049,1049,0,498,496,0,2,1100,602,487,11,14,0,5,11,2,5,0,7,4,3,14,303,26,15,77,1
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ PETRU MUȘAT CORP I",187,"ORAŞ SIRET",146655,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:15:27",1382,1382,0,650,645,0,5,1500,850,610,40,15,7,14,11,3,5,1,1,9,7,10,358,41,23,103,2
35,SUCEAVA,"SCOALA GIMNAZIALA PIRAIE",383,MĂLINI,149316,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:36:03",1590,1590,0,996,987,0,9,1700,704,919,77,8,2,10,7,1,7,5,7,8,11,10,638,38,4,162,1
35,SUCEAVA,"SCOALA GIMNAZIALA POIANA MARULUI",384,MĂLINI,149316,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:31:39",1036,1036,0,657,646,0,11,1096,443,598,55,6,2,6,0,1,0,0,2,3,7,1,426,23,7,112,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ PROBOTA",148,"ORAŞ DOLHASCA",148006,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:46:34",1433,1433,0,725,704,0,21,1573,848,692,33,6,8,6,4,0,9,2,1,2,3,5,506,26,5,107,2
35,SUCEAVA,"SCOALA GIMNAZIALA REGINA ELISABETA NR.4",103,"MUNICIPIUL RĂDĂUŢI",146628,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:30:42",1857,1857,0,742,727,0,15,2200,1458,716,26,31,3,12,23,2,11,2,6,5,11,17,348,57,41,142,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ROMÂNEŞTI",344,GRĂNICEŞTI,148970,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:37:39",581,581,0,258,246,0,12,700,442,235,23,5,1,3,0,0,2,4,0,1,3,2,130,15,7,61,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ROŞCANI",169,"ORAŞ LITENI",149227,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:14:50",1014,1014,0,459,444,0,15,1116,657,434,25,8,3,7,6,1,2,6,1,1,7,6,250,41,14,80,1
35,SUCEAVA,"SCOALA GIMNAZIALA SAT TIBENI",456,"SATU MARE",150196,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:24:26",1163,1163,0,551,549,0,2,1300,749,515,36,4,4,3,4,2,15,2,2,3,8,11,273,48,15,117,4
35,SUCEAVA,"SCOALA GIMNAZIALA SATU MARE",455,"SATU MARE",150196,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:06:53",1226,1226,0,680,673,0,7,1342,662,633,47,15,1,13,5,0,12,4,0,3,8,3,375,40,15,134,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ SILIŞTEA",172,"ORAŞ LITENI",149227,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:09:53",630,630,0,235,219,0,16,700,465,230,5,3,3,2,4,0,0,1,1,0,6,1,148,15,7,36,3
