precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi","FORȚA CIVICĂ MAGHIARĂ - MAGYAR POLGÁRI ERŐ-voturi"
15,COVASNA,"ŞCOALA PRIMARĂ MĂRCUŞ",139,DOBÂRLĂU,64265,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:36:38",338,331,1,5,1,189,183,0,5,1,183,6,400,211,112,29,11,29,0,2,0,0
15,COVASNA,"ŞCOALA PRIMARĂ MĂRTĂNUŞ",121,BREŢCU,64096,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:11:18",603,588,0,5,10,274,259,0,5,10,255,19,700,426,28,52,2,13,153,1,3,3
15,COVASNA,"ȘCOALA PRIMARĂ MICLOŞOARA",73,"ORAŞ BARAOLT",63447,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:52:28",328,308,1,3,16,181,162,0,3,16,171,10,399,218,8,2,4,1,131,0,19,6
15,COVASNA,"ŞCOALA PRIMARĂ NR.2 GHELINŢA",145,GHELINŢA,64318,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 15:23:06",1151,1102,0,1,48,692,643,0,1,48,642,50,1200,508,25,10,6,12,570,0,2,17
15,COVASNA,"ŞCOALA PRIMARĂ NR.2 LEMNIA DE SUS",157,LEMNIA,64461,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:26:31",851,826,0,2,23,390,365,0,2,23,360,30,900,510,8,4,0,0,337,1,5,5
15,COVASNA,"ŞCOALA PRIMARĂ NR.3 TURIA",195,TURIA,64871,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:23:53",1172,1147,0,0,25,535,510,0,0,25,497,38,1300,765,29,8,4,7,445,0,1,3
15,COVASNA,"ŞCOALA PRIMARĂ ”REMÉNYIK SÁNDOR” ALUNGENI",196,TURIA,64871,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:14:27",250,226,4,0,20,146,126,0,0,20,140,6,300,154,3,1,0,1,134,0,1,0
15,COVASNA,"ŞCOALA PRIMARĂ RUSENI, TÂRGU SECUIESC",63,"MUNICIPIUL TÂRGU SECUIESC",63740,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:54:58",609,602,1,5,1,353,347,0,5,1,348,5,600,247,6,10,3,6,268,1,41,13
15,COVASNA,"ŞCOALA PRIMARĂ ”TUZSON JÁNOS” BELANI",178,POIAN,64719,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:04:34",393,379,2,1,11,242,230,0,1,11,225,17,431,189,5,3,1,0,182,0,34,0
15,COVASNA,"ŞCOALA PRIMARĂ VALEA DOBÂRLĂULUI",140,DOBÂRLĂU,64265,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:03:30",264,258,0,4,2,170,164,0,4,2,159,11,302,132,98,24,6,28,2,1,0,0
15,COVASNA,"ŞCOALA PRIMARĂ VALEA ZĂLANULUI",160,MALNAŞ,64504,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-09 23:41:35",91,90,0,1,0,43,42,0,1,0,42,1,100,57,1,1,0,0,40,0,0,0
15,COVASNA,"ȘCOALA PRIMARĂ ” VIDA ANDRÁS” PACHIA",113,BRATEŞ,64005,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:28:14",254,247,0,0,7,151,144,0,0,7,144,7,300,149,6,5,2,0,129,0,0,2
15,COVASNA,"SCOLA PRIMARĂ DOBOLII DE SUS",109,"BOROŞNEU MARE",63937,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:00:38",214,182,0,32,0,147,115,0,32,0,139,8,200,53,81,0,0,2,56,0,0,0
15,COVASNA,"SEDIUL CONSILIULUI LOCAL ARCUŞ",92,ARCUŞ,65113,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 13:38:47",1434,1400,7,0,27,875,848,0,0,27,847,28,1564,689,23,14,7,5,761,3,25,9
15,COVASNA,"SEDIUL DE DEPLASARE AL PRIMARIEI ÎN AITA SEACĂ",98,BĂŢANI,63802,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 11:22:33",566,551,0,7,8,289,274,0,7,8,243,46,600,311,17,4,5,6,195,1,11,4
15,COVASNA,"SEDIUL DE DEPLASARE AL PRIMARIEI ÎN SATUL HERCULIAN",100,BĂŢANI,63802,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:00",932,923,0,0,9,456,447,0,0,9,347,109,1000,544,32,12,6,25,256,1,9,6
15,COVASNA,"SEDIUL PRIMĂRIEI",158,MALNAŞ,64504,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:01:53",411,400,0,0,11,242,231,0,0,11,230,12,427,185,1,2,1,1,219,1,2,3
15,COVASNA,"SEDIUL PRIMARIEI COMANDĂU",135,COMANDĂU,63553,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:03:28",801,776,2,2,21,446,423,0,2,21,403,43,876,430,15,11,7,10,332,0,2,26
15,COVASNA,"SEDIUL PRIMĂRIEI COMUNEI AITA MARE",90,"AITA MARE",63777,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 12:06:34",715,689,4,8,14,379,357,0,8,14,364,15,772,393,5,8,2,7,335,0,5,2
15,COVASNA,"SEDIUL PRIMĂRIEI ÎN SATUL ARACI-CORPUL A",200,VÂLCELE,64942,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:32:28",667,649,0,3,15,437,419,0,3,15,360,77,700,263,86,209,3,26,34,1,0,1
15,COVASNA,"SEDIUL PRIMĂRIEI ÎN SATUL ARACI-CORPUL B",201,VÂLCELE,64942,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:58:12",987,976,1,3,7,653,643,0,3,7,535,118,1100,447,133,308,9,48,31,5,1,0
15,COVASNA,"SEDIUL PRIMĂRIEI LEMNIA",156,LEMNIA,64461,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 17:15:12",708,676,2,3,27,404,373,1,3,27,378,26,753,349,8,3,11,0,342,0,13,1
15,COVASNA,"ŞTRAND MUNICIPAL SFÂNTU GHEORGHE",40,"MUNICIPIUL SFÂNTU GHEORGHE",63394,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 17:30:36",1309,1296,5,4,4,517,508,1,4,4,501,16,1400,883,43,19,24,26,371,1,10,7
15,COVASNA,"ŞTRAND MUNICIPAL SFÂNTU GHEORGHE",41,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:28:21",1594,1563,15,12,4,703,686,1,12,4,674,29,1700,997,57,29,31,27,489,5,20,16
15,COVASNA,"UNIVERSITATEA ”SAPIENTIA” SFANTU GHEORGHE",28,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:26",863,842,2,6,13,373,354,0,6,13,362,11,900,527,12,10,20,10,292,4,7,7
15,COVASNA,"UNIVERSITATEA ”SAPIENTIA” SFANTU GHEORGHE",27,"MUNICIPIUL SFÂNTU GHEORGHE",63394,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 15:03:10",1481,1454,2,5,20,671,646,0,5,20,666,5,1600,929,24,22,19,10,563,1,15,12
