precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GÂDEA ADRIAN-IONUŢ-PARTIDUL SOCIAL DEMOCRAT-voturi","STĂVĂRACHE COSTEL-CONSTANTIN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ŢOLE MARIN-PARTIDUL NAȚIONAL LIBERAL-voturi","MARDALE GEORGE-CĂTĂLIN-PARTIDUL S.O.S. ROMÂNIA-voturi","FLOREA GABRIEL-FLORINEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
36,TELEORMAN,"GRĂDINIŢA DE COPII IZVOARELE",188,IZVOARELE,153106,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:48:45",1062,1029,0,5,28,664,631,0,5,28,646,13,1130,466,454,19,79,27,67
36,TELEORMAN,"GRĂDINIŢA DE COPII IZVOARELE",189,IZVOARELE,153106,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:22:29",866,845,0,7,14,525,504,0,7,14,510,15,930,405,340,6,111,12,41
36,TELEORMAN,"GRĂDINIŢA NEGRENII DE SUS",302,"TĂTĂRĂŞTII DE JOS",154585,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:52:40",612,597,0,15,0,347,332,0,15,0,293,39,660,328,193,30,38,17,15
36,TELEORMAN,"GRĂDINIŢA PLEAŞOV",261,SAELELE,155145,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:09:35",645,606,0,9,30,400,361,0,9,30,392,8,670,270,334,8,20,6,24
36,TELEORMAN,"GRĂDINIŢA VÂNĂTORI",191,LISA,153124,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:48:23",521,476,1,8,36,358,313,1,8,36,349,9,520,162,75,6,258,2,8
36,TELEORMAN,"GRᾸDINIṬA CU PROGRAM NORMAL NR.2",310,TRIVALEA-MOŞTENI,154754,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:23:31",832,701,0,74,57,580,452,0,74,54,550,30,770,190,116,21,259,11,143
36,TELEORMAN,"GRᾸDINIṬA TRIVALEA-SAT (FOSTA)",308,TRIVALEA-MOŞTENI,154754,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:40:15",807,706,0,55,46,584,483,0,55,46,533,51,770,186,266,0,105,9,153
36,TELEORMAN,"LICEUL PEDAGOGIC ”MIRCEA SCARLAT”",12,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:15:34",1169,1142,1,18,8,556,529,1,18,8,537,19,1250,694,278,40,153,21,45
36,TELEORMAN,"LICEUL TEHNOLOGIC DRĂGĂNEŞTI VLAŞCA",167,DRĂGĂNEŞTI-VLAŞCA,152902,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:25:35",1759,1563,0,104,92,997,806,0,104,87,997,0,1760,763,954,6,2,4,31
36,TELEORMAN,"LICEUL TEHNOLOGIC ”EMIL RACOVIŢĂ”",50,"MUNICIPIUL ROŞIORI DE VEDE",151870,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:07:51",1262,1235,2,7,18,492,467,0,7,18,473,19,1360,868,208,141,61,7,56
36,TELEORMAN,"LICEUL TEHNOLOGIC ”GENERAL DAVID PRAPORGESCU”",60,"MUNICIPIUL TURNU MĂGURELE",151683,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:33:11",1288,1286,0,2,0,492,490,0,2,0,479,13,1420,928,275,34,74,34,62
36,TELEORMAN,"LICEUL TEHNOLOGIC ”GENERAL DAVID PRAPORGESCU”",61,"MUNICIPIUL TURNU MĂGURELE",151683,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:31:07",971,967,0,4,0,333,329,0,4,0,314,19,1070,737,178,25,44,15,52
36,TELEORMAN,"LICEUL TEHNOLOGIC ”NICOLAE BĂLCESCU”",6,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:56:19",1383,1369,2,10,2,679,667,0,10,2,651,28,1510,831,392,38,125,33,63
36,TELEORMAN,"LICEUL TEHNOLOGIC ”NICOLAE BĂLCESCU”",7,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:47:00",1035,1022,0,13,0,455,442,0,13,0,448,7,1130,675,211,47,131,12,47
36,TELEORMAN,"LICEUL TEHNOLOGIC ”SF. HARALAMBIE”",68,"MUNICIPIUL TURNU MĂGURELE",151683,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:31:36",1499,1489,0,8,2,621,611,0,8,2,584,21,1640,1035,307,55,137,32,53
36,TELEORMAN,"LICEUL TEHNOLOGIC ”VIRGIL MADGEARU”",54,"MUNICIPIUL ROŞIORI DE VEDE",151870,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 03:29:40",1096,1085,2,7,2,432,424,0,6,2,407,24,1200,769,187,117,27,10,66
36,TELEORMAN,"LICEUL TEORETIC",75,"ORAŞ VIDELE",151905,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:25:47",1379,1356,4,18,1,824,805,0,18,1,796,28,1490,658,330,42,269,62,93
36,TELEORMAN,"LICEUL TEORETIC ”C. NOICA”",10,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:02:34",1243,1239,0,4,0,538,534,0,4,0,514,24,1370,832,257,59,121,20,57
36,TELEORMAN,"LICEUL TEORETIC ”C. NOICA”",11,"MUNICIPIUL ALEXANDRIA",151790,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:19:52",966,954,3,7,2,459,450,0,7,2,439,20,1050,591,215,53,121,14,36
36,TELEORMAN,"LICEUL TEORETIC ”MARIN PREDA”",69,"MUNICIPIUL TURNU MĂGURELE",151683,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:35:49",1096,1082,1,3,10,448,434,1,3,10,419,29,1220,772,256,32,63,20,48
36,TELEORMAN,"LOCALUL CĂMINULUI CULTURAL DIN SATUL BĂNEASA",263,SALCIA,153936,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:15",714,624,0,52,38,482,392,0,52,38,472,10,690,208,332,14,37,7,82
36,TELEORMAN,"LOCALUL CĂMINULUI CULTURAL DIN SATUL TUDOR VLADIMIRESCU",264,SALCIA,153936,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:13:41",547,502,0,13,32,366,321,0,13,32,358,8,590,224,263,7,23,4,61
36,TELEORMAN,"LOCALUL CĂMINULUI CULTURAL SALCIA",262,SALCIA,153936,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:41",723,688,0,10,25,386,351,0,10,25,364,22,760,374,192,20,69,14,69
36,TELEORMAN,"LOCALUL CĂMINULUI CULTURAL SFINŢEŞTI",281,SFINŢEŞTI,154166,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:22:10",921,814,0,54,53,668,561,0,54,53,666,2,890,222,435,42,168,6,15
36,TELEORMAN,"LOCALUL CĂMINULUI CULTURAL UDA CLOCOCIOV",318,UDA-CLOCOCIOV,155154,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:34:59",631,538,0,47,46,424,331,0,47,46,406,18,595,171,271,5,89,9,32
36,TELEORMAN,"LOCALUL GRĂDINIŢEI CLĂNIŢA",173,FRĂSINET,155127,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:24",514,489,0,12,13,385,360,0,12,13,373,12,550,165,234,8,84,10,37
36,TELEORMAN,"LOCALUL ŞCOLII CU CLASELE I-IV ALBENI",274,"SCURTU MARE",154068,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:20:03",151,124,0,7,20,97,70,0,7,20,90,7,130,33,38,4,27,0,21
36,TELEORMAN,"LOCALUL ŞCOLII CU CLASELE I-IV DRACESTI",275,"SCURTU MARE",154068,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:14:16",305,244,0,42,19,242,181,0,42,19,228,14,280,38,92,5,83,1,47
36,TELEORMAN,"LOCALUL ŞCOLII CU CLASELE I-IV NECŞEŞTI",216,NECŞEŞTI,153437,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:01:05",415,381,0,19,15,268,234,0,19,15,263,5,440,172,236,4,5,4,14
36,TELEORMAN,"LOCALUL ŞCOLII CU CLASELE I-VIII GÂRDEŞTI",217,NECŞEŞTI,153437,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:43:44",351,327,0,7,17,215,191,0,7,17,207,8,377,162,179,0,4,13,11
36,TELEORMAN,"LOCALUL ŞCOLII CU CLASELE I-VIII SEGARCEA DEAL",280,SEGARCEA-VALE,154184,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 20:22:52",880,827,1,7,45,556,507,1,7,41,525,9,908,374,237,10,237,13,28
36,TELEORMAN,"LOCALUL ŞCOLII CU CLASELE I – VIII UDA PACIUREA",319,UDA-CLOCOCIOV,155154,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:19:35",604,531,0,32,41,377,304,0,32,41,354,23,585,208,232,6,75,9,32
36,TELEORMAN,"LOCALUL ŞCOLII GENERALE CU CLASELE I – VIII SCURTU MARE",273,"SCURTU MARE",154068,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:56:08",906,755,1,82,68,754,604,0,82,68,692,38,830,100,318,20,44,13,297
36,TELEORMAN,"LOCALUL ŞCOLII GIMNAZIALE FRĂSINET",172,FRĂSINET,155127,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:32:08",1384,1333,1,15,35,1017,966,1,15,35,971,46,1510,493,604,14,243,41,69
36,TELEORMAN,"LOCALUL ŞCOLII GIMNAZIALE SÂRBENII DE JOS",267,SÂRBENI,154308,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:47:40",251,186,0,61,4,198,133,0,61,4,188,4,240,48,137,20,11,9,11
36,TELEORMAN,"MUZEUL DE ISTORIE",43,"MUNICIPIUL ROŞIORI DE VEDE",151870,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:20:44",989,980,0,7,2,415,406,0,7,2,404,11,1080,665,199,118,38,14,35
36,TELEORMAN,"PRIMĂRIA LISA",190,LISA,153124,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:49:11",1279,1184,0,14,81,771,676,0,14,81,758,13,1300,529,111,3,624,4,16
36,TELEORMAN,"PRIMĂRIA VECHE",112,BRAGADIRU,152234,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:54:23",1022,956,0,4,62,603,537,0,4,62,583,16,1050,447,454,14,12,12,91
36,TELEORMAN,"PROPRIETATE PRIVATĂ (PERSOANĂ FIZICĂ)",213,NANOV,151816,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:15:31",1398,1346,0,43,9,953,901,0,43,9,924,29,1480,527,381,17,463,16,47
36,TELEORMAN,"SALA DE PROTOCOL PRIMĂRIA COMUNEI PIATRA",236,PIATRA,153561,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:27:10",821,767,1,36,17,543,490,0,36,17,504,24,840,312,324,9,85,19,67
36,TELEORMAN,"SALA POLIVALENTĂ",16,"MUNICIPIUL ALEXANDRIA",151790,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 22:30:56",1364,1349,4,9,2,582,571,0,9,2,559,20,1530,951,315,31,139,23,51
36,TELEORMAN,"SALA POLIVALENTĂ",17,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:38:19",1118,1096,4,15,3,507,489,0,15,3,489,18,1210,703,283,36,99,15,56
36,TELEORMAN,"ȘCOALA AJUTĂTOARE ALEXANDRIA",1,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:58:53",1459,1442,4,8,5,675,662,0,8,5,653,22,1600,925,319,63,178,21,72
36,TELEORMAN,"ŞCOALA BALDOVINEŞTI",139,CIOLĂNEŞTI,152528,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:27:28",360,342,0,7,11,224,206,0,7,11,222,2,370,146,107,3,87,5,20
36,TELEORMAN,"ȘCOALA CU CLASELE I-IV",315,ŢIGĂNEŞTI,154834,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 10:23:59",794,776,0,1,17,794,776,0,1,17,776,12,1485,697,705,9,30,6,26
36,TELEORMAN,"ȘCOALA CU CLASELE I - IV ALBEȘTI",324,VEDEA,154852,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:30:20",483,465,0,0,18,327,309,0,0,18,308,19,535,208,283,5,10,4,6
36,TELEORMAN,"ȘCOALA CU CLASELE I-IV COMOARA",169,DRĂGĂNEŞTI-VLAŞCA,152902,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:23:35",286,232,0,34,20,242,188,0,34,20,240,2,310,68,236,0,1,0,3
36,TELEORMAN,"ȘCOALA CU CLASELE I -IV COȘOTENI",325,VEDEA,154852,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:03:01",423,413,0,3,7,244,234,0,3,7,241,3,465,221,197,5,10,6,23
36,TELEORMAN,"ŞCOALA CU CLASELE I-IV DRĂCŞENEI",162,DRĂCŞENEI,152797,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:44:50",527,478,0,9,40,371,322,0,9,40,357,14,570,199,285,11,46,1,14
36,TELEORMAN,"ȘCOALA CU CLASELE I-IV ”MĂGURA”",286,SILIŞTEA-GUMEŞTI,154282,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:03:48",737,690,0,14,33,493,446,0,14,33,474,17,800,309,161,36,108,4,165
36,TELEORMAN,"ŞCOALA CU CLASELE I – IV MERI",327,VEDEA,154852,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:56:50",372,367,0,0,5,250,245,0,0,5,241,9,405,155,212,5,9,8,7
36,TELEORMAN,"ŞCOALA CU CLASELE I-IV ODOBEASCA",164,DRĂCŞENEI,152797,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:35:39",414,389,0,3,22,288,263,0,3,22,267,21,450,162,150,13,80,6,18
36,TELEORMAN,"ŞCOALA CU CLASELE I-IV PRUNARU",118,BUJORENI,152270,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:50:13",342,321,1,16,4,150,130,0,16,4,147,3,350,200,101,6,23,4,13
36,TELEORMAN,"ŞCOALA CU CLASELE I-IV TUNARI",110,BOTOROAGA,152172,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:39:30",157,135,0,17,5,135,113,0,17,5,123,0,150,27,49,1,61,4,8
36,TELEORMAN,"ȘCOALA CU CLASELE I - IV VĂCENI",170,DRĂGĂNEŞTI-VLAŞCA,152902,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:50:42",182,164,0,9,9,110,92,0,9,9,106,4,190,80,89,1,5,1,10
36,TELEORMAN,"SCOALA CU CLASELE I-VIII ” BADEA NEGREANU ”",298,ŞTOROBĂNEASA,154497,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:42:49",1031,969,0,25,37,712,687,0,25,0,686,26,1113,401,310,18,16,16,326
36,TELEORMAN,"ŞCOALA CU CLASELE I – VIII DULCEANCA",326,VEDEA,154852,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:55:30",429,420,0,2,7,269,260,0,2,7,266,3,470,201,233,3,17,11,2
36,TELEORMAN,"ŞCOALA CU CLASELE I - VIII SPĂTĂREI",178,FURCULEŞTI,152948,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:13:58",772,716,0,31,25,560,504,0,31,25,541,19,819,259,182,15,295,12,37
36,TELEORMAN,"ȘCOALA DE ȘOFERI AMATORI",33,"MUNICIPIUL ALEXANDRIA",151790,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:08:59",1418,1403,0,11,4,568,553,0,11,4,509,59,1550,982,323,14,78,28,66
36,TELEORMAN,"ȘCOALA GENARALĂ NR. 2",312,TROIANUL,154790,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:31",783,713,0,35,35,527,466,0,35,26,456,71,825,298,250,84,51,26,45
36,TELEORMAN,"ȘCOALA GENERALĂ",314,TROIANUL,154790,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:54:10",162,143,0,13,6,109,90,0,13,6,96,13,160,51,73,9,4,3,7
36,TELEORMAN,"ŞCOALA GENERALĂ MOLDOVENI",187,ISLAZ,151736,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:35:31",698,681,0,7,10,422,405,0,7,10,409,13,750,328,228,27,120,18,16
36,TELEORMAN,"ŞCOALA GENERALA NR. 3 CIOLĂNEŞTII DIN VALE",140,CIOLĂNEŞTI,152528,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:47:09",477,442,0,6,29,283,248,0,6,29,278,5,490,207,150,8,77,6,37
36,TELEORMAN,"ȘCOALA GENERALĂ POENI",246,POENI,153696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 05:45:23",1153,1109,0,33,11,822,778,0,33,11,792,30,1220,398,423,20,140,14,195
36,TELEORMAN,"ȘCOALA GENERALĂ POROSCHIA",251,POROSCHIA,151834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:27:13",1404,1384,0,20,0,967,947,0,20,0,908,59,1520,553,598,47,48,32,183
36,TELEORMAN,"ȘCOALA GENERALĂ PREAJBA",248,POENI,153696,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:32:23",325,310,0,11,4,263,248,0,11,4,246,17,340,77,64,6,136,10,30
36,TELEORMAN,"ȘCOALA GENERALĂ RĂDOIEȘTI CETATEA",257,RĂDOIEŞTI,153865,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:25:06",288,258,0,13,17,176,146,0,13,17,169,7,300,124,131,4,27,0,7
36,TELEORMAN,"ȘCOALA GENERALĂ VĂTAȘI",249,POENI,153696,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:03",435,412,0,16,7,332,309,0,16,7,318,14,450,118,40,2,231,6,39
36,TELEORMAN,"ȘCOALĂ GIMNAZIALĂ",328,VIIŞOARA,154914,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:42:17",655,585,0,30,40,523,453,0,30,40,502,21,690,167,127,3,324,9,39
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ”ALEXANDRU COLFESCU”",27,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:29",1228,1224,0,4,0,520,516,0,4,0,510,10,1390,870,256,38,126,31,59
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ”ALEXANDRU COLFESCU”",30,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:57",1319,1311,2,6,0,590,582,2,6,0,574,16,1450,860,272,48,131,30,93
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ”ALEXANDRU COLFESCU”",28,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:29:03",1274,1268,0,5,1,472,466,0,5,1,472,0,1460,988,264,29,108,13,58
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ”ALEXANDRU COLFESCU”",29,"MUNICIPIUL ALEXANDRIA",151790,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:13:34",1251,1238,2,6,5,558,547,0,6,5,534,24,1420,862,300,41,108,21,64
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU DEPĂRĂŢEANU”",47,"MUNICIPIUL ROŞIORI DE VEDE",151870,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:13:24",1021,1009,0,7,5,449,437,0,7,5,427,22,1110,661,154,158,55,10,50
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU DEPĂRĂŢEANU”",46,"MUNICIPIUL ROŞIORI DE VEDE",151870,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:51:23",1274,1267,0,3,4,393,386,0,3,4,369,24,1420,1027,175,104,23,15,52
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU DEPĂRĂŢEANU”",45,"MUNICIPIUL ROŞIORI DE VEDE",151870,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:21:51",1215,1196,0,2,17,495,476,0,2,17,459,36,1350,855,263,103,37,13,43
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ANTONEŞTI",125,CĂLINEŞTI,152350,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:09:56",256,186,0,44,26,221,151,0,44,26,217,4,230,9,85,1,121,4,6
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ BĂBĂIŢA",94,BĂBĂIŢA,152038,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:37:22",1373,1307,0,5,61,995,929,0,5,61,980,15,1510,515,679,7,200,19,75
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ BOGDANA",104,BOGDANA,152127,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:53:34",737,683,0,28,26,737,683,0,28,26,537,36,740,167,269,11,218,16,23
36,TELEORMAN,"SCOALA GIMNAZIALA BRANCENI",116,BRÂNCENI,152252,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:50:43",1093,1026,0,22,45,784,717,0,22,45,751,33,1130,346,542,22,63,24,100
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ BUZESCU",123,BUZESCU,152332,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:55",1201,1119,0,29,53,769,691,0,29,49,752,17,1230,461,484,12,210,11,35
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ CĂLINEȘTI",124,CĂLINEŞTI,152350,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:11:38",1181,1079,0,79,23,913,811,0,79,23,879,34,1200,287,329,6,530,9,5
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ CĂLMĂŢUIU (FOST LOCAL AL ȘCOLII CU CLASELE I-IV)",128,CĂLMĂŢUIU,152412,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:54:21",478,427,0,19,32,338,287,0,19,32,329,9,500,162,278,6,9,9,27
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ CĂLMĂȚUIU ( FOST LOCAL AL ȘCOLII CU CLASELE I-IV )",129,CĂLMĂŢUIU,152412,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:34:39",215,201,0,6,8,159,145,0,6,8,156,3,230,71,107,4,11,1,33
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ CĂLMĂȚUIU ( FOST LOCAL AL ȘCOLII NICOLAE BĂLCESCU )",131,CĂLMĂŢUIU,152412,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:26",465,420,0,22,23,309,264,0,22,23,298,11,460,151,200,5,11,6,76
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ CERVENIA",135,CERVENIA,152500,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:29:41",1214,1182,4,8,20,740,712,0,8,20,704,36,1330,590,368,12,33,29,262
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ CERVENIA",136,CERVENIA,152500,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 14:53:53",1045,1017,1,10,17,601,574,0,10,17,562,39,1120,519,260,11,48,17,226
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ COMUNA TALPA",299,TALPA,154521,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:19:21",751,568,0,96,87,666,483,0,96,87,656,10,720,54,194,4,416,19,23
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ COPĂCEANCA",126,CĂLINEŞTI,152350,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:19:45",750,671,0,53,26,550,471,0,53,26,533,17,730,180,220,13,279,7,14
36,TELEORMAN,"SCOALA GIMNAZIALĂ CU CLASELE I-VIII MERENII DE JOS",208,MERENI,153295,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:47:10",1214,1178,0,5,31,778,742,0,5,31,750,28,1290,512,32,2,644,7,65
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ CU CLASELE I-VIII, NR. 2",74,"ORAŞ VIDELE",151905,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:29",1611,1584,2,25,0,1112,1087,0,25,0,1076,36,1790,678,441,88,365,41,141
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ”DAN BERINDEI”",37,"MUNICIPIUL ROŞIORI DE VEDE",151870,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 03:21:19",1123,1100,1,6,16,474,452,0,6,16,448,26,1210,736,235,120,29,18,46
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ DRĂCŞANI",163,DRĂCŞENEI,152797,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:06:59",298,261,0,5,32,224,187,0,5,32,211,13,320,96,173,7,14,3,14
36,TELEORMAN,"ŞCOALA GİMNAZİALĂ DRĂGĂNEŞTİ DE VEDE",165,"DRĂGĂNEŞTI DE VEDE",152868,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:54:09",1168,1088,0,34,46,814,734,0,34,46,788,26,1190,376,425,31,262,22,48
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ DRĂGĂNEŞTI VLAŞCA",168,DRĂGĂNEŞTI-VLAŞCA,152902,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:10:38",1101,982,1,67,51,564,446,0,67,51,559,5,1080,516,529,9,3,3,15
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ FÂNTÂNELE",171,FÂNTÂNELE,155118,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:40:59",1302,1157,2,93,50,985,842,0,93,50,966,19,1270,285,609,18,249,25,65
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ FURCULEŞTI",177,FURCULEŞTI,152948,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:25:54",1387,1293,0,45,49,676,582,0,45,49,638,38,1470,794,398,14,163,9,54
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ ”GALA GALACTION”",41,"MUNICIPIUL ROŞIORI DE VEDE",151870,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:51:34",1030,1025,0,2,3,375,370,0,2,3,362,13,1130,755,176,93,29,11,53
