precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","OLĂRAŞU COSMIN-ALIN-voturi"
22,HUNEDOARA,"CENTRUL CULTURAL DRĂGAN MUNTEAN",3,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:38:48",1404,1385,12,7,0,643,636,0,7,0,621,22,1600,957,82,27,149,207,16,89,12,10,29
22,HUNEDOARA,"CENTRUL CULTURAL RECREATIV PLOSCA",484,"TELIUCU INFERIOR",86936,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:56:17",264,256,0,4,4,153,145,0,4,4,138,15,300,147,14,8,60,47,2,2,1,0,4
22,HUNEDOARA,"CENTRUL DE INFORMARE TURISTICĂ VORŢA",516,VORŢA,92097,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:58:17",150,113,0,30,7,130,93,0,30,7,121,9,147,17,14,5,61,37,1,1,0,1,1
22,HUNEDOARA,"CENTRUL DE SĂNĂTATE MULTIFUNCŢIONAL",192,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:58:57",1404,1380,2,13,9,748,726,0,13,9,727,21,1500,752,140,20,262,231,20,36,8,3,7
22,HUNEDOARA,"CENTRUL DE SERVICII SOCIAL-CULTURALE ȘI FESTIVE",403,"ORĂŞTIOARA DE SUS",90342,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:00:29",423,387,0,18,18,308,275,0,16,17,294,14,443,135,61,6,122,87,1,11,2,1,3
22,HUNEDOARA,"CENTRUL LOCAL DE INFORMARE TURISTICĂ",293,BOŞOROD,88449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:39",446,423,3,11,9,300,277,3,11,9,276,22,476,178,22,4,62,159,3,17,3,1,5
22,HUNEDOARA,"CENTRUL NAŢIONAL DE INFORMARE ŞI PROMOVARE TURISTICĂ",248,"ORAŞ URICANI",87139,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:32:29",1848,1839,2,3,4,713,706,0,3,4,680,33,2073,1360,112,17,91,406,10,25,5,2,12
22,HUNEDOARA,"CENTRUL REZIDENȚIAL PENTRU VÂRSTNICI ORĂȘTIE",132,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:14:16",1512,1498,1,13,0,578,565,0,13,0,561,17,1600,1005,111,11,97,240,3,66,5,4,24
22,HUNEDOARA,"CENTRUL ŞCOLAR PENTRU EDUCAŢIE INCLUZIVĂ ”RUDOLF STEINER” (FOSTUL CENTRU DE ZI)",99,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:07:38",1107,1098,0,9,0,357,348,0,9,0,339,18,1200,843,64,14,39,171,6,27,9,1,8
22,HUNEDOARA,"CENTRUL ŞCOLAR PENTRU EDUCAŢIE INCLUZIVĂ ”RUDOLF STEINER” (FOSTUL CENTRU DE ZI)",98,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:52:43",1118,1112,0,6,0,369,363,0,6,0,351,18,1200,831,52,8,30,225,7,13,8,0,8
22,HUNEDOARA,"CINEMATOGRAF CULTURAL LUPENI",117,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:04:07",1239,1230,1,8,0,500,492,0,8,0,464,36,1400,900,68,34,43,288,2,16,1,1,11
22,HUNEDOARA,"CLĂDIRE DISPENSAR MEDICAL CERNIȘOARA FLORESE",328,BUNILA,89026,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:44:12",143,111,0,24,8,143,111,0,24,8,138,4,166,24,7,3,100,24,1,1,2,0,0
22,HUNEDOARA,"CLĂDIRE MULTIFUNCȚIONALĂ DIN CADRUL PARCULUI DE AFACERI SIMERIA",241,"ORAŞ SIMERIA",87665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:01:56",1383,1365,0,16,2,699,681,0,16,2,661,38,1510,811,84,31,248,194,5,53,5,10,31
22,HUNEDOARA,"CLĂDIRE MULTIFUNCȚIONALĂ DIN CADRUL PARCULUI DE AFACERI SIMERIA",242,"ORAŞ SIMERIA",87665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:43:00",997,983,3,9,2,534,522,1,9,2,514,20,1600,1066,95,17,157,169,10,47,2,3,14
22,HUNEDOARA,"CLUB ŞCOLAR SPORTIV",31,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:11:13",1270,1254,6,10,0,585,575,0,10,0,568,17,1300,715,84,34,130,165,36,73,14,9,23
22,HUNEDOARA,"CLUB SPORTIV ȘCOLAR",144,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:02:56",937,924,0,12,1,391,378,0,12,1,379,12,1100,709,73,25,69,154,5,30,5,4,14
22,HUNEDOARA,"CLUBUL COPIILOR PETRILA",226,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:01:44",1275,1268,0,7,0,481,474,0,7,0,458,23,1400,919,95,19,40,222,11,45,5,4,17
22,HUNEDOARA,"CLUBUL COPIILOR ȘI ELEVILOR",182,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:28:45",1023,1013,1,9,0,446,437,0,9,0,422,24,1100,654,85,8,115,162,8,24,4,2,14
22,HUNEDOARA,"COLEGIUL ECONOMIC EMANUIL GOJDU (FOSTA ŞCOALĂ GENERALĂ NR. 3)",84,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:35:25",1254,1246,1,7,0,614,607,0,7,0,576,38,1400,786,55,28,86,311,10,50,15,2,19
22,HUNEDOARA,"COLEGIUL ECONOMIC EMANUIL GOJDU (FOSTA ŞCOALĂ GENERALĂ NR. 3)",83,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:30:51",1236,1221,3,12,0,544,532,0,12,0,523,21,1300,756,60,24,75,270,10,53,12,6,13
22,HUNEDOARA,"COLEGIUL ECONOMIC EMANUIL GOJDU (FOSTA ȘCOALĂ GENERALĂ NR. 3)",82,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:25",1420,1411,1,8,0,510,502,0,8,0,480,30,1600,1090,74,29,53,250,9,29,14,2,20
22,HUNEDOARA,"COLEGIUL ECONOMIC ”EMANUIL GOJDU” (FOSTUL LICEU NR. 2)",71,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:25:36",1257,1250,1,5,1,509,502,1,5,1,479,30,1300,791,63,42,62,230,7,39,15,5,16
22,HUNEDOARA,"COLEGIUL ECONOMIC ”EMANUIL GOJDU” (FOSTUL LICEU NR. 2)",70,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:54",1139,1131,2,6,0,462,456,0,6,0,439,17,1200,744,68,36,66,193,15,39,13,3,6
22,HUNEDOARA,"COLEGIUL ECONOMIC ”HERMES ”",150,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:21:20",1502,1412,0,55,35,585,543,0,10,32,576,9,1600,1015,176,33,57,221,9,49,6,8,17
22,HUNEDOARA,"COLEGIUL NAŢIONAL ”DECEBAL”",17,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:50:10",1133,1113,7,11,2,531,518,0,11,2,505,25,1200,669,57,39,128,165,13,74,10,9,10
22,HUNEDOARA,"COLEGIUL NAȚIONAL DE INFORMATICĂ ”CARMEN SYLVA” (GRĂDINIȚA CU PROGRAM NORMAL NR.5)",152,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:20:45",1361,1347,0,14,0,496,482,0,14,0,456,40,1500,1004,92,40,50,192,5,42,7,3,25
22,HUNEDOARA,"COLEGIUL NAȚIONAL DE INFORMATICĂ ”CARMEN SYLVA” (GRĂDINIȚA CU PROGRAM NORMAL NR.5)",151,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:02",1360,1352,1,7,0,525,518,0,7,0,492,33,1500,975,108,37,43,197,7,57,11,6,26
22,HUNEDOARA,"COLEGIUL NAȚIONAL DE INFORMATICĂ CARMEN SYLVA (LICEUL DE INFORMATICĂ)",149,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:24:35",1286,1280,0,6,0,576,570,0,6,0,492,33,1500,975,124,23,76,205,5,5,5,13,36
22,HUNEDOARA,"COLEGIUL NAŢIONAL DE INFORMATICĂ ”TRAIAN LALESCU” (CLĂDIREA NOUĂ)",73,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:50:11",542,499,0,7,36,542,499,0,7,36,515,27,1200,658,75,45,57,237,10,61,20,2,8
22,HUNEDOARA,"COLEGIUL NAŢIONAL DE INFORMATICĂ ”TRAIAN LALESCU” (CLĂDIREA NOUĂ)",74,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:06:51",1213,1190,0,5,18,447,426,0,5,16,419,28,1300,853,64,39,49,207,4,40,7,2,7
22,HUNEDOARA,"COLEGIUL NAŢIONAL DE INFORMATICĂ ”TRAIAN LALESCU” (CLĂDIREA NOUĂ)",72,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:07:46",1338,1297,2,4,35,634,597,0,4,33,609,25,1600,966,76,55,90,273,8,65,14,4,24
22,HUNEDOARA,"COLEGIUL NAȚIONAL ”IANCU DE HUNEDOARA” (FOSTA ȘCOALĂ GENERALĂ NR. 5)",77,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:26:05",1210,1201,1,7,1,529,520,1,7,1,503,24,1300,773,74,52,76,208,10,38,21,3,21
22,HUNEDOARA,"COLEGIUL NAȚIONAL ”IANCU DE HUNEDOARA” (FOSTA ȘCOALĂ GENERALĂ NR. 5)",76,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:47:48",1094,1086,0,8,0,364,356,0,8,0,349,15,1200,836,42,23,46,173,4,36,13,3,9
22,HUNEDOARA,"COLEGIUL NAȚIONAL ”IANCU DE HUNEDOARA” (FOSTA ȘCOALĂ GENERALĂ NR. 5)",75,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:43:32",1442,1434,1,7,0,490,483,0,7,0,438,52,1600,1110,76,22,41,228,9,40,4,1,17
22,HUNEDOARA,"COLEGIUL NAȚIONAL ”IANCU DE HUNEDOARA” (FOSTA ȘCOALĂ GENERALĂ NR.5)",78,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:55:30",446,373,1,8,64,223,161,0,8,54,213,8,483,262,34,43,24,95,1,10,2,0,4
22,HUNEDOARA,"COLEGIUL NAȚIONAL ”IANCU DE HUNEDOARA” (FOSTA ȘCOALĂ GENERALĂ ZLAȘTI)",106,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:45:17",439,430,1,7,1,216,208,0,7,1,212,4,500,284,28,11,30,112,4,18,2,1,6
22,HUNEDOARA,"COLEGIUL NAŢIONAL ”I.C.BRĂTIANU” HAŢEG",217,"ORAŞ HAŢEG",87576,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:57:28",1475,1424,1,38,12,837,786,1,38,12,787,38,1600,765,167,34,201,272,16,73,8,1,15
22,HUNEDOARA,"COLEGIUL NAȚIONAL ”MIHAI EMINESCU” (LICEUL TEORETIC)",147,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:38:09",1643,1626,5,5,7,674,661,1,5,7,645,29,1800,1126,226,40,71,228,16,32,4,9,19
22,HUNEDOARA,"COLEGIUL NAŢIONAL ”MIHAI EMINESCU” (ŞCOALA GIMNAZIALĂ DÂLJA MARE)",165,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:06:02",183,173,0,10,0,130,120,0,10,0,124,6,200,70,34,1,3,81,0,5,0,0,0
22,HUNEDOARA,"COLEGIUL NAȚIONAL PEDAGOGIC”REGINA MARIA”",13,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:02:34",1183,1144,21,17,1,567,548,1,17,1,552,15,1300,705,64,44,157,150,16,90,6,9,16
22,HUNEDOARA,"COLEGIUL NAȚIONAL SPORTIV CETATE DEVA",18,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:08",1365,1353,2,10,0,714,702,2,10,0,688,26,1500,786,108,61,175,208,12,93,5,14,12
22,HUNEDOARA,"COLEGIUL TEHNIC „CONSTANTIN BRÂNCUȘI” PETRILA",232,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:40:17",961,955,0,6,0,499,493,0,6,0,460,39,1165,666,134,15,25,231,9,26,4,2,14
22,HUNEDOARA,"COLEGIUL TEHNIC „CONSTANTIN BRÂNCUȘI” PETRILA (FOSTA GRĂDINIȚĂ CU PROGRAM NORMAL „ANA COLDA”)",235,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:47:28",1164,1153,0,5,6,565,554,0,5,6,545,20,1200,635,104,26,35,330,11,30,0,4,5
22,HUNEDOARA,"COLEGIUL TEHNIC „CONSTANTIN BRÂNCUȘI” PETRILA (FOSTA ȘCOALĂ GIMNAZIALĂ „ANA COLDA”)",234,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:31:00",1333,1325,0,7,1,576,568,0,7,1,552,24,1400,824,116,24,38,323,14,19,3,4,11
22,HUNEDOARA,"COLEGIUL TEHNIC DE TRANSPORT FEROVIAR ”ANGHEL SALIGNY” SIMERIA",244,"ORAŞ SIMERIA",87665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:29:19",1228,1212,5,10,1,591,580,0,10,1,553,38,1150,559,118,19,162,177,8,43,4,4,18
22,HUNEDOARA,"COLEGIUL TEHNIC ENERGETIC DRAGOMIR HURMUZESCU (FOSTA ŞCOALĂ GENERALĂ ”OCTAVIAN GOGA”)",36,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:24:47",1296,1287,0,9,0,460,451,0,9,0,439,21,1400,940,94,16,79,159,14,37,12,12,16
22,HUNEDOARA,"COLEGIUL TEHNIC ENERGETIC DRAGOMIR HURMUZESCU (FOSTA ŞCOALĂ GENERALĂ ”OCTAVIAN GOGA”)",35,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:24:53",1861,1841,6,7,7,759,745,0,7,7,719,40,1900,1141,162,34,156,206,32,72,14,22,21
22,HUNEDOARA,"COLEGIUL TEHNIC ENERGETIC DRAGOMIR HURMUZESCU (FOSTA ŞCOALĂ GENERALĂ ”OCTAVIAN GOGA”)",34,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:17:44",1416,1411,0,5,0,520,515,0,5,0,469,48,1500,983,105,22,73,161,12,58,8,9,21
22,HUNEDOARA,"COLEGIUL TEHNIC ”MATEI CORVIN” (FOSTUL LICEU NR. 1)",81,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:29",1015,998,7,10,0,421,411,0,10,0,408,13,1100,679,70,29,44,206,5,33,7,3,11
22,HUNEDOARA,"COLEGIUL TEHNIC TRANSILVANIA (FOSTA ŞCOALĂ GENERALĂ)",27,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:37:16",1245,1235,4,6,0,519,513,0,6,0,500,19,1300,781,88,29,127,156,12,47,6,12,23
22,HUNEDOARA,"COLEGIUL TEHNIC TRANSILVANIA (FOSTA ŞCOALĂ GENERALĂ)",28,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:01:23",1547,1534,4,8,1,623,614,0,8,1,582,26,1600,990,102,51,106,212,9,57,12,10,23
22,HUNEDOARA,"COLEGIUL TEHNIC TRANSILVANIA (FOSTA ŞCOALĂ GENERALĂ)",26,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:00:44",1414,1402,2,9,1,637,627,0,9,1,621,16,1500,863,90,52,134,192,14,81,13,15,30
22,HUNEDOARA,"COLEGIUL TEHNIC TRANSILVANIA (FOSTA ȘCOALĂ GENERALĂ)",29,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:26:17",1344,1333,1,10,0,541,531,0,10,0,519,22,1400,859,81,53,115,156,14,61,6,8,25
22,HUNEDOARA,"COLEGIUL TEHNIC TRANSILVANIA (FOSTA ȘCOALĂ GENERALĂ)",24,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:45",865,855,1,9,0,331,322,0,9,0,321,10,1100,769,51,23,73,96,12,52,3,3,8
22,HUNEDOARA,"COLEGIUL TEHNIC TRANSILVANIA (FOSTA ȘCOALĂ GENERALĂ)",25,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:55:14",743,732,2,9,0,306,297,0,9,0,287,10,1000,703,34,17,67,87,3,55,7,8,9
22,HUNEDOARA,"COLEGIUL TEHNIC TRANSILVANIA(FOSTA ȘCOALĂ GENERALĂ)",30,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:29:08",1462,1448,1,13,0,619,606,0,13,0,596,23,1600,981,117,39,113,167,18,79,11,28,24
22,HUNEDOARA,"CONSILIUL LOCAL CĂLAN",188,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:37:13",1037,1004,7,10,16,574,547,1,10,16,537,37,1100,526,79,7,256,129,32,13,7,5,9
22,HUNEDOARA,"COOPERATIVA DE CONSUM BULZEȘTII DE JOS",326,"BULZEŞTII DE SUS",88920,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:19:53",157,107,0,49,1,139,89,0,49,1,125,14,173,34,22,7,52,38,2,1,1,0,2
22,HUNEDOARA,"DIRECȚIA DE ASISTENȚĂ SOCIALĂ PETRILA",231,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:01:48",1234,1225,0,9,0,445,436,0,9,0,425,20,1400,955,117,14,30,211,11,28,3,1,10
22,HUNEDOARA,"DIRECȚIA GENERALĂ DE ASISTENȚĂ SOCIALĂ ȘI PROTECȚIA COPILULUI",21,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:00",1034,1026,0,8,0,480,472,0,8,0,462,18,1100,620,53,30,89,163,12,69,6,15,25
22,HUNEDOARA,"DIRECŢIA SILVICĂ DEVA",22,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:44:23",1115,1102,0,12,1,467,454,0,12,1,449,18,1200,733,56,32,94,163,11,59,6,9,19
22,HUNEDOARA,"DISPENSAR GOVĂJDIA",369,GHELARI,86883,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:31:26",88,81,0,7,0,42,35,0,7,0,42,0,88,46,6,6,6,18,0,3,3,0,0
22,HUNEDOARA,"DISPENSAR UMAN BÂRSĂU",378,HĂRĂU,89801,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:05:29",423,402,0,7,14,288,267,0,7,14,280,8,458,170,46,5,39,151,7,19,0,3,10
22,HUNEDOARA,"GALERIA FORMA",16,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:31:22",1226,1206,8,12,0,599,587,0,12,0,585,14,1301,698,90,34,154,170,14,74,8,19,22
22,HUNEDOARA,"GRĂDINIŢA „CĂSUȚA CU POVEȘTI”",130,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:39:35",1358,1331,3,10,14,566,542,0,10,14,525,41,1450,884,108,22,99,224,9,40,4,4,15
22,HUNEDOARA,"GRĂDINIŢA CU ORAR NORMAL MICRO III PN 2 ”ZORI DE ZI”",93,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:01:50",1260,1248,0,12,0,498,486,0,12,0,455,31,1300,813,59,25,48,251,11,34,9,5,13
22,HUNEDOARA,"GRĂDINIȚA CU PROGRAM NORMAL DIN CADRUL ȘCOLII GIMNAZIALE NR. 6",179,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:24:00",1226,1216,0,10,0,391,381,0,10,0,364,27,1300,909,87,14,78,165,1,9,1,0,9
22,HUNEDOARA,"GRĂDINIŢA CU PROGRAM NORMAL MICRO VII PN6",69,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:46",1187,1176,1,10,0,368,358,0,10,0,346,21,1300,932,64,10,27,179,6,27,11,2,20
22,HUNEDOARA,"GRĂDINIŢA CU PROGRAM NORMAL NR.1 GEOAGIU,",205,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:48:18",1250,1210,2,17,21,909,871,0,17,21,848,61,1300,391,84,12,479,249,4,9,4,3,4
22,HUNEDOARA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 1 LUPENI",118,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:15",1471,1464,0,7,0,502,495,0,7,0,465,37,1600,1091,56,21,35,327,1,7,9,3,6
22,HUNEDOARA,"GRADINITA CU PROGRAM NORMAL NR.1 SIMERIA",240,"ORAŞ SIMERIA",87665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 16:49:07",1455,1444,0,10,1,791,780,0,10,1,742,39,1600,809,98,17,288,241,6,44,8,5,35
22,HUNEDOARA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 2 LUPENI",125,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:17:59",902,897,0,5,0,297,292,0,5,0,286,11,1000,703,40,5,32,192,2,2,5,0,8
22,HUNEDOARA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 2 LUPENI",124,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:44:19",921,917,0,4,0,355,351,0,4,0,344,11,1000,645,55,14,32,206,3,16,8,2,8
22,HUNEDOARA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 2 LUPENI",126,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:38:23",1180,1175,0,5,0,425,420,0,5,0,414,11,1200,775,67,16,32,255,6,11,7,4,16
22,HUNEDOARA,"GRĂDINIȚA CU PROGRAM NORMAL ŞCOALA GIMNAZIALĂ NR. 1",113,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:44",776,769,0,7,0,282,275,0,7,0,263,19,900,618,40,15,24,161,2,6,3,2,10
22,HUNEDOARA,"GRĂDINIȚA CU PROGRAM PRELUNGIT AEROPORT",155,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:40:57",823,813,1,9,0,242,233,0,9,0,222,20,924,682,76,9,13,93,2,15,5,3,6
22,HUNEDOARA,"GRĂDINIȚA CU PROGRAM PRELUNGIT „FLOAREA SOARELUI” HUNEDOARA",92,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:17:08",1049,1043,1,5,0,391,386,0,5,0,359,32,1100,709,72,13,30,200,8,25,3,1,7
22,HUNEDOARA,"GRĂDINIȚA CU PROGRAM PRELUNGIT „FLOAREA SOARELUI” HUNEDOARA",90,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:50:06",1102,1098,0,4,0,419,415,0,4,0,413,1,1200,770,61,20,33,240,10,24,14,2,9
22,HUNEDOARA,"GRĂDINIȚA CU PROGRAM PRELUNGIT „FLOAREA SOARELUI” HUNEDOARA",91,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:21:01",954,947,2,5,0,347,342,0,5,0,334,13,1000,653,55,26,22,190,7,17,12,0,5
22,HUNEDOARA,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.2",40,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:22:10",1129,1115,1,12,1,495,482,0,12,1,474,21,1200,705,93,29,91,126,11,63,8,26,27
22,HUNEDOARA,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.2",42,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:10",840,833,0,6,1,352,345,0,6,1,336,16,1100,746,58,26,73,110,10,33,5,8,13
22,HUNEDOARA,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.2",41,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:06:31",898,886,1,10,1,383,373,0,9,1,365,16,1100,719,62,25,93,92,19,43,5,14,12
22,HUNEDOARA,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR 7",12,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:29:06",1197,1151,32,14,0,537,523,0,14,0,517,20,1300,763,70,33,133,151,13,73,9,16,19
